ensembl_gene_id,ensembl_transcript_id,rgd_symbol,entrezgene_id,chr_name,gene_start,gene_end,strand
ENSRNOG00000049811,ENSRNOT00000072459,LOC100910163,684871,16,72388880,72389200,1
ENSRNOG00000049811,ENSRNOT00000072459,LOC100910163,100910163,16,72388880,72389200,1
ENSRNOG00000049811,ENSRNOT00000072459,LOC684871,684871,16,72388880,72389200,1
ENSRNOG00000049811,ENSRNOT00000072459,LOC684871,100910163,16,72388880,72389200,1
ENSRNOG00000004666,ENSRNOT00000006291,Prr5l,362171,3,91291875,91370167,-1
ENSRNOG00000059846,ENSRNOT00000085976,,,3,125037174,125037238,1
ENSRNOG00000005871,ENSRNOT00000007949,Il1rn,60582,3,1452644,1468614,1
ENSRNOG00000017536,ENSRNOT00000023736,Cdc16,290875,16,81493355,81516493,1
ENSRNOG00000017536,ENSRNOT00000090674,Cdc16,290875,16,81493355,81516493,1
ENSRNOG00000007044,ENSRNOT00000045677,L3mbtl1,311613,3,159321310,159347631,1
ENSRNOG00000007044,ENSRNOT00000063906,L3mbtl1,311613,3,159321310,159347631,1
ENSRNOG00000033057,ENSRNOT00000047750,Gapdh-ps2,,16,25773602,25774845,1
ENSRNOG00000033057,ENSRNOT00000047750,RGD1560797,,16,25773602,25774845,1
ENSRNOG00000052528,ENSRNOT00000079001,,,3,113388569,113388772,1
ENSRNOG00000057796,ENSRNOT00000090413,,,3,24192006,24192065,1
ENSRNOG00000060240,ENSRNOT00000091104,,,3,121317829,121317953,1
ENSRNOG00000016281,ENSRNOT00000057386,Col4a1,290905,16,83522162,83632153,1
ENSRNOG00000020337,ENSRNOT00000027581,Sla2,499931,3,152944452,153001309,-1
ENSRNOG00000006112,ENSRNOT00000008101,,102554315,3,145639155,145641654,-1
ENSRNOG00000006112,ENSRNOT00000008047,,102554315,3,145639155,145641654,-1
ENSRNOG00000030524,ENSRNOT00000018529,Defa24,290856,16,75345086,75346122,-1
ENSRNOG00000055360,ENSRNOT00000087882,,,3,15415226,15415384,-1
ENSRNOG00000038130,ENSRNOT00000058034,Defb51,641620,16,75554852,75558945,1
ENSRNOG00000059287,ENSRNOT00000087538,,,3,151754342,151754464,1
ENSRNOG00000007805,ENSRNOT00000010343,Mybl2,296344,3,159421671,159450086,1
ENSRNOG00000050029,ENSRNOT00000071456,,,3,115621481,115621578,1
ENSRNOG00000019649,ENSRNOT00000026653,Cul4a,361181,16,81718247,81756645,-1
ENSRNOG00000060026,ENSRNOT00000077474,,,3,83631558,83631694,-1
ENSRNOG00000010993,ENSRNOT00000016150,Dpm1,296394,3,164966637,164986180,-1
ENSRNOG00000058974,ENSRNOT00000083339,,,3,106780725,106780856,1
ENSRNOG00000043323,ENSRNOT00000067207,Il36b,362076,3,1366119,1371626,-1
ENSRNOG00000042504,ENSRNOT00000066776,Zfp964,,16,21472267,21473808,-1
ENSRNOG00000050427,ENSRNOT00000073120,,,3,153231100,153231224,-1
ENSRNOG00000029977,ENSRNOT00000043305,Nat3,290681,16,23903012,23903884,-1
ENSRNOG00000055634,ENSRNOT00000078775,,,16,21807191,21807526,-1
ENSRNOG00000057340,ENSRNOT00000080125,Adam21,100910087,16,39353114,39355830,1
ENSRNOG00000013102,ENSRNOT00000017829,Entpd2,64467,3,2617805,2623445,1
ENSRNOG00000050067,ENSRNOT00000074978,LOC100364509,,16,61873898,61874470,-1
ENSRNOG00000015426,ENSRNOT00000020683,Purg,361162,16,62481685,62483137,-1
ENSRNOG00000059145,ENSRNOT00000092012,,,16,65256751,65257698,1
ENSRNOG00000059232,ENSRNOT00000080343,,,3,67778547,67778648,1
ENSRNOG00000033444,ENSRNOT00000026677,F10,29243,16,81803110,81822716,-1
ENSRNOG00000009290,ENSRNOT00000012628,Nup35,295692,3,67870111,67896153,1
ENSRNOG00000049942,ENSRNOT00000073370,RGD1564899,498579,16,8881138,8885797,-1
ENSRNOG00000058017,ENSRNOT00000078772,,,3,21653067,21653177,-1
ENSRNOG00000057542,ENSRNOT00000083990,,290571,16,10294931,10296341,-1
ENSRNOG00000057542,ENSRNOT00000083990,,290571,16,10294931,10296341,-1
ENSRNOG00000054481,ENSRNOT00000079810,LOC102550609,102549391,3,167184953,167185348,-1
ENSRNOG00000054481,ENSRNOT00000079810,LOC102550609,102550609,3,167184953,167185348,-1
ENSRNOG00000059297,ENSRNOT00000086728,Adam21,100910087,16,39144972,39147702,1
ENSRNOG00000059153,ENSRNOT00000066294,,,3,78493143,78494067,-1
ENSRNOG00000030889,ENSRNOT00000040731,Cldn22,306454,16,47534349,47535358,-1
ENSRNOG00000061856,ENSRNOT00000080529,,,3,153072032,153072105,-1
ENSRNOG00000052883,ENSRNOT00000084755,,,16,51786459,51787151,1
ENSRNOG00000052883,ENSRNOT00000084755,,,16,51786459,51787151,1
ENSRNOG00000033682,ENSRNOT00000050371,Tbpl2,680050,3,1095883,1116677,-1
ENSRNOG00000056926,ENSRNOT00000087681,,,3,146718649,146718753,-1
ENSRNOG00000054081,ENSRNOT00000077844,,,3,163817252,163817342,1
ENSRNOG00000004966,ENSRNOT00000058962,Slc38a11,362141,3,51371923,51416646,-1
ENSRNOG00000004966,ENSRNOT00000034141,Slc38a11,362141,3,51371923,51416646,-1
ENSRNOG00000004966,ENSRNOT00000006634,Slc38a11,362141,3,51371923,51416646,-1
ENSRNOG00000017671,ENSRNOT00000080963,Rasa3,29372,16,81319891,81434353,-1
ENSRNOG00000017671,ENSRNOT00000067508,Rasa3,29372,16,81319891,81434353,-1
ENSRNOG00000038004,ENSRNOT00000043974,Zfp804a,295695,3,69549673,69573420,1
ENSRNOG00000051436,ENSRNOT00000086138,,,3,5459480,5459554,1
ENSRNOG00000058310,ENSRNOT00000082291,,,3,39210049,39210169,-1
ENSRNOG00000031834,ENSRNOT00000079283,Nkain4,296469,3,176444544,176465162,-1
ENSRNOG00000031834,ENSRNOT00000048807,Nkain4,296469,3,176444544,176465162,-1
ENSRNOG00000029354,ENSRNOT00000051980,LOC500845,,16,84391159,84406538,-1
ENSRNOG00000055604,ENSRNOT00000081838,,100911229,16,68633720,68635522,1
ENSRNOG00000019473,ENSRNOT00000026370,Dcun1d2,103694000,16,81593532,81614553,1
ENSRNOG00000058658,ENSRNOT00000087604,,295922,3,79678201,79694006,1
ENSRNOG00000058658,ENSRNOT00000079709,,295922,3,79678201,79694006,1
ENSRNOG00000012573,ENSRNOT00000086896,Dlgap2,116681,16,79872323,79973877,-1
ENSRNOG00000012573,ENSRNOT00000057845,Dlgap2,116681,16,79872323,79973877,-1
ENSRNOG00000053436,ENSRNOT00000088609,,,3,81148582,81148714,-1
ENSRNOG00000032412,ENSRNOT00000041980,Wfdc12,408227,3,160581449,160581798,-1
ENSRNOG00000046949,ENSRNOT00000074023,Kcnb1,25736,3,163850785,163935617,-1
ENSRNOG00000028779,ENSRNOT00000047560,Wfdc15b,408230,3,160607056,160608308,-1
ENSRNOG00000012878,ENSRNOT00000058072,Atp7b,24218,16,74865516,74945286,1
ENSRNOG00000012878,ENSRNOT00000089265,Atp7b,24218,16,74865516,74945286,1
ENSRNOG00000051556,ENSRNOT00000084805,,,3,161087424,161087540,1
ENSRNOG00000051794,ENSRNOT00000091997,,,3,160272622,160272751,1
ENSRNOG00000012172,ENSRNOT00000016306,Spi1,366126,3,79918969,79938301,1
ENSRNOG00000056303,ENSRNOT00000079927,,,3,123381580,123381686,1
ENSRNOG00000019568,ENSRNOT00000026470,Jund,24518,16,20485029,20486707,-1
ENSRNOG00000049613,ENSRNOT00000071681,LOC100909545,103690143,3,160648449,160649471,-1
ENSRNOG00000049613,ENSRNOT00000071681,Svs3b,103690143,3,160648449,160649471,-1
ENSRNOG00000057196,ENSRNOT00000078513,,,3,127176622,127176686,1
ENSRNOG00000000111,ENSRNOT00000000123,Coprs,290925,16,80826681,80831791,1
ENSRNOG00000060569,ENSRNOT00000077267,,,3,72885408,72885539,-1
ENSRNOG00000019657,ENSRNOT00000026601,Mk1,171436,16,20531720,20534209,-1
ENSRNOG00000051455,ENSRNOT00000084450,,,3,148344941,148345090,-1
ENSRNOG00000058908,ENSRNOT00000081634,,,16,37500017,37502237,1
ENSRNOG00000034275,ENSRNOT00000040406,Defb39,641646,16,75042516,75046320,1
ENSRNOG00000010574,ENSRNOT00000014309,Ptpn1,24697,3,164665532,164711848,1
ENSRNOG00000045897,ENSRNOT00000018375,LOC100362655,,16,75122996,75125627,1
ENSRNOG00000057435,ENSRNOT00000089019,,,3,141985059,141985164,-1
ENSRNOG00000061751,ENSRNOT00000058039,,613221,16,75498236,75499012,-1
ENSRNOG00000057984,ENSRNOT00000082111,,,3,75122416,75122517,1
ENSRNOG00000038106,ENSRNOT00000019033,,,16,75873881,75874519,-1
ENSRNOG00000049047,ENSRNOT00000023369,,682793,16,11214736,11214948,-1
ENSRNOG00000049047,ENSRNOT00000023369,,685963,16,11214736,11214948,-1
ENSRNOG00000005083,ENSRNOT00000006884,Rtfdc1,296410,3,170443855,170473456,1
ENSRNOG00000049442,ENSRNOT00000025380,Rps28,,16,71592986,71593195,1
ENSRNOG00000056609,ENSRNOT00000079958,,,3,177005319,177005498,1
ENSRNOG00000025222,ENSRNOT00000044085,Pcid2,361182,16,81757582,81783047,1
ENSRNOG00000059369,ENSRNOT00000090188,,103691966,3,160679301,160680323,1
ENSRNOG00000059369,ENSRNOT00000090188,,103694890,3,160679301,160680323,1
ENSRNOG00000036445,ENSRNOT00000054556,Mir147,,3,114775343,114775421,1
ENSRNOG00000061745,ENSRNOT00000079666,,,3,141471413,141471713,-1
ENSRNOG00000032737,ENSRNOT00000037806,F7,260320,16,81824111,81834945,-1
ENSRNOG00000051908,ENSRNOT00000092109,,,3,146825706,146825833,-1
ENSRNOG00000031681,ENSRNOT00000040315,,102553495,16,82438682,82439441,-1
ENSRNOG00000013172,ENSRNOT00000018154,Nr1h3,58852,3,80004130,80012750,-1
ENSRNOG00000059849,ENSRNOT00000080107,,,3,74710689,74710795,-1
ENSRNOG00000033585,ENSRNOT00000041223,Tex29,498664,16,82985835,82999827,-1
ENSRNOG00000033585,ENSRNOT00000078867,Tex29,498664,16,82985835,82999827,-1
ENSRNOG00000057883,ENSRNOT00000088321,,,3,4868525,4868606,1
ENSRNOG00000051712,ENSRNOT00000087837,,,3,153521726,153521837,1
ENSRNOG00000004783,ENSRNOT00000006504,Fam171b,499821,3,71210301,71262615,1
ENSRNOG00000018757,ENSRNOT00000025347,Insl3,114215,16,20121352,20122696,1
ENSRNOG00000031728,ENSRNOT00000057349,RGD1564807,290911,16,86581773,86582984,-1
ENSRNOG00000024169,ENSRNOT00000037018,,,16,85463304,85464002,-1
ENSRNOG00000017777,ENSRNOT00000024310,Ahcy,29443,3,150587833,150603082,-1
ENSRNOG00000014204,ENSRNOT00000057176,Pacsin3,311187,3,80072489,80081047,1
ENSRNOG00000014204,ENSRNOT00000080266,Pacsin3,311187,3,80072489,80081047,1
ENSRNOG00000017085,ENSRNOT00000089329,Tubgcp3,306599,16,82184387,82245041,1
ENSRNOG00000017085,ENSRNOT00000068416,Tubgcp3,306599,16,82184387,82245041,1
ENSRNOG00000047809,ENSRNOT00000074353,,,16,35116440,35116607,1
ENSRNOG00000030778,ENSRNOT00000044934,LOC685135,,16,48513432,48513707,1
ENSRNOG00000053136,ENSRNOT00000080793,,,16,83161880,83187148,1
ENSRNOG00000038671,ENSRNOT00000042587,Adam24,290774,16,54625847,54628458,-1
ENSRNOG00000012568,ENSRNOT00000017360,Madd,94193,3,79960301,80003032,-1
ENSRNOG00000012568,ENSRNOT00000079394,Madd,94193,3,79960301,80003032,-1
ENSRNOG00000049303,ENSRNOT00000075773,Marco,367391,16,85115201,85135859,-1
ENSRNOG00000030299,ENSRNOT00000048912,LOC685718,,16,13950416,13950934,1
ENSRNOG00000039505,ENSRNOT00000060549,,,16,19622105,19622419,1
ENSRNOG00000059174,ENSRNOT00000084125,,,3,140565380,140565482,1
ENSRNOG00000010488,ENSRNOT00000014004,Zmiz1,361103,16,1749191,1954614,1
ENSRNOG00000061411,ENSRNOT00000082625,,,3,109823960,109824121,-1
ENSRNOG00000051631,ENSRNOT00000091071,,,16,21767929,21768267,-1
ENSRNOG00000001514,ENSRNOT00000002066,Cdca7,311742,3,59153280,59163913,1
ENSRNOG00000061765,ENSRNOT00000084101,,,16,71901297,71901399,-1
ENSRNOG00000022358,ENSRNOT00000045197,,100360330,16,58790896,58792430,1
ENSRNOG00000045809,ENSRNOT00000071208,,,16,4974730,4974830,-1
ENSRNOG00000009140,ENSRNOT00000012110,C1qtnf4,311184,3,79713567,79718025,1
ENSRNOG00000049689,ENSRNOT00000074543,Smim18,100909793,16,62153792,62154079,1
ENSRNOG00000049689,ENSRNOT00000074543,Smim18,100909793,16,62153792,62154079,1
ENSRNOG00000061634,ENSRNOT00000079099,,,16,76183715,76183841,1
ENSRNOG00000051755,ENSRNOT00000079071,,,16,62218575,62218692,1
ENSRNOG00000015794,ENSRNOT00000021308,Fam83d,311598,3,155269344,155288612,1
ENSRNOG00000044126,ENSRNOT00000069393,,,16,15660279,15660304,-1
ENSRNOG00000054903,ENSRNOT00000079570,,,14,26654300,26655730,1
ENSRNOG00000059717,ENSRNOT00000088723,,,18,2188996,2195856,1
ENSRNOG00000055448,ENSRNOT00000089998,,,18,2501511,2511088,-1
ENSRNOG00000060277,ENSRNOT00000089286,,,14,29645344,29650937,-1
ENSRNOG00000058649,ENSRNOT00000081055,,,18,2857193,2858754,-1
ENSRNOG00000052631,ENSRNOT00000089890,,,14,31002997,31058259,-1
ENSRNOG00000055612,ENSRNOT00000085903,,,18,2900344,3016112,-1
ENSRNOG00000058429,ENSRNOT00000077589,,,14,32671884,32673933,-1
ENSRNOG00000053552,ENSRNOT00000082767,,,18,4600025,4606993,1
ENSRNOG00000051616,ENSRNOT00000082644,,,14,32770151,32773588,-1
ENSRNOG00000054469,ENSRNOT00000091733,,,18,5021976,5025162,-1
ENSRNOG00000057440,ENSRNOT00000083280,,,14,32855462,32897232,-1
ENSRNOG00000057440,ENSRNOT00000087170,,,14,32855462,32897232,-1
ENSRNOG00000052385,ENSRNOT00000086877,,,18,5585325,5586233,1
ENSRNOG00000061676,ENSRNOT00000080044,,,5,2739081,2741359,1
ENSRNOG00000053296,ENSRNOT00000090524,,,18,5838991,5839798,-1
ENSRNOG00000054855,ENSRNOT00000079827,,,14,33960443,33961685,-1
ENSRNOG00000058467,ENSRNOT00000087795,,,5,2887776,2888798,-1
ENSRNOG00000058026,ENSRNOT00000080420,,,18,5913703,5928963,-1
ENSRNOG00000059082,ENSRNOT00000088388,,,14,34324132,34329030,1
ENSRNOG00000053388,ENSRNOT00000085297,,,5,3627157,3628827,-1
ENSRNOG00000051767,ENSRNOT00000078083,,,18,6828292,6829696,-1
ENSRNOG00000059729,ENSRNOT00000089937,,,14,34329082,34329595,1
ENSRNOG00000055458,ENSRNOT00000087006,,,5,3897640,3899569,-1
ENSRNOG00000060302,ENSRNOT00000081877,,,18,7118285,7118979,1
ENSRNOG00000058665,ENSRNOT00000088185,,,14,34905408,34906593,1
ENSRNOG00000058240,ENSRNOT00000079313,,,5,3945615,3951233,-1
ENSRNOG00000052609,ENSRNOT00000087554,,,18,7334972,7349496,1
ENSRNOG00000061521,ENSRNOT00000078708,,,6,74134,75842,1
ENSRNOG00000058355,ENSRNOT00000086510,,,5,3951296,3954789,1
ENSRNOG00000053058,ENSRNOT00000081289,,,14,35802251,35803339,-1
ENSRNOG00000056669,ENSRNOT00000091392,,,18,8497525,8503944,-1
ENSRNOG00000056230,ENSRNOT00000088290,,,6,2398847,2400161,1
ENSRNOG00000052056,ENSRNOT00000078149,,,5,4275832,4297280,1
ENSRNOG00000061291,ENSRNOT00000087124,,,18,9429810,9433275,-1
ENSRNOG00000054395,ENSRNOT00000079012,,,14,36590111,36596405,-1
ENSRNOG00000054395,ENSRNOT00000080427,,,14,36590111,36596405,-1
ENSRNOG00000057247,ENSRNOT00000085660,,,5,4365310,4365970,1
ENSRNOG00000053605,ENSRNOT00000077476,,,6,2523195,2535701,-1
ENSRNOG00000058674,ENSRNOT00000090177,,,18,11721861,11723962,1
ENSRNOG00000052390,ENSRNOT00000091721,,,14,36889843,36890552,-1
ENSRNOG00000052848,ENSRNOT00000083482,,,5,4548208,4549248,-1
ENSRNOG00000054436,ENSRNOT00000082812,,,6,2660265,2660987,-1
ENSRNOG00000054849,ENSRNOT00000079904,,,18,12102103,12116717,-1
ENSRNOG00000053882,ENSRNOT00000092190,,,14,36969898,36973285,1
ENSRNOG00000059601,ENSRNOT00000077387,,,5,5055765,5065181,1
ENSRNOG00000055921,ENSRNOT00000083431,,,6,6068209,6074030,1
ENSRNOG00000052995,ENSRNOT00000082044,,,18,12140400,12146683,1
ENSRNOG00000058471,ENSRNOT00000090509,,,14,36981795,37006786,1
ENSRNOG00000058268,ENSRNOT00000077796,,,5,6404461,6422850,1
ENSRNOG00000040316,ENSRNOT00000087543,,,1,1439099,1442186,-1
ENSRNOG00000040316,ENSRNOT00000062051,,,1,1439099,1442186,-1
ENSRNOG00000054819,ENSRNOT00000086518,,,6,6385823,6391852,1
ENSRNOG00000060341,ENSRNOT00000083236,,,18,12224514,12284188,-1
ENSRNOG00000059475,ENSRNOT00000077077,,,14,43166370,43171890,1
ENSRNOG00000057121,ENSRNOT00000086945,,,5,7577064,7577708,1
ENSRNOG00000056625,ENSRNOT00000083746,,,6,6498420,6499422,1
ENSRNOG00000059577,ENSRNOT00000083984,,,18,12348206,12379526,-1
ENSRNOG00000061611,ENSRNOT00000089173,,,14,43646561,43647818,-1
ENSRNOG00000059137,ENSRNOT00000082859,,,1,2750892,2762394,-1
ENSRNOG00000053781,ENSRNOT00000080473,,,5,8043516,8047854,-1
ENSRNOG00000054134,ENSRNOT00000087647,,,6,7180632,7182143,-1
ENSRNOG00000061117,ENSRNOT00000081412,,,18,12384053,12390237,-1
ENSRNOG00000054706,ENSRNOT00000083612,,,14,44872369,44876994,-1
ENSRNOG00000051477,ENSRNOT00000079045,,,5,8611712,8615478,1
ENSRNOG00000053182,ENSRNOT00000087887,,,1,4328345,4356492,-1
ENSRNOG00000054672,ENSRNOT00000084160,,,6,7394805,7416311,-1
ENSRNOG00000058992,ENSRNOT00000077144,,,18,13276068,13276492,1
ENSRNOG00000056503,ENSRNOT00000085232,,,14,45395343,45396315,-1
ENSRNOG00000060950,ENSRNOT00000084379,,,5,12677478,12787221,-1
ENSRNOG00000054592,ENSRNOT00000077392,,,6,8175586,8201898,-1
ENSRNOG00000059032,ENSRNOT00000085963,,,1,9848303,9849453,1
ENSRNOG00000052389,ENSRNOT00000079756,,,18,15553975,15558178,-1
ENSRNOG00000056778,ENSRNOT00000084119,,,14,46286197,46287505,1
ENSRNOG00000057195,ENSRNOT00000088415,,,5,14878218,14879870,1
ENSRNOG00000054861,ENSRNOT00000079649,,,6,9626112,9635740,-1
ENSRNOG00000053150,ENSRNOT00000083801,,,18,17875998,17878978,-1
ENSRNOG00000058705,ENSRNOT00000089606,,,14,53046126,53049565,1
ENSRNOG00000060636,ENSRNOT00000090029,,,5,17062848,17064927,-1
ENSRNOG00000058659,ENSRNOT00000084969,,,6,10278685,10293630,-1
ENSRNOG00000060990,ENSRNOT00000081586,,,1,11766992,11772215,1
ENSRNOG00000056871,ENSRNOT00000078937,,,14,53771728,53774609,1
ENSRNOG00000061815,ENSRNOT00000086850,,,5,17113579,17123631,-1
ENSRNOG00000055975,ENSRNOT00000085296,,,10,41885900,41898677,1
ENSRNOG00000051674,ENSRNOT00000090450,,,14,53798572,53806745,1
ENSRNOG00000055304,ENSRNOT00000088685,,,4,83199024,83210647,1
ENSRNOG00000058921,ENSRNOT00000086257,,,5,17556118,17592710,-1
ENSRNOG00000058425,ENSRNOT00000082588,,,1,11834038,11840581,-1
ENSRNOG00000055095,ENSRNOT00000089646,,,10,42171835,42272133,-1
ENSRNOG00000054078,ENSRNOT00000088866,,,4,83332229,83380104,1
ENSRNOG00000061025,ENSRNOT00000077556,,,14,58196843,58213307,1
ENSRNOG00000054679,ENSRNOT00000081873,,,5,17559632,17578015,-1
ENSRNOG00000058124,ENSRNOT00000086993,,,10,42310775,42313162,1
ENSRNOG00000055970,ENSRNOT00000090766,,,14,58282719,58289795,1
ENSRNOG00000055762,ENSRNOT00000091326,,,4,84935726,84936972,-1
ENSRNOG00000056516,ENSRNOT00000089701,,,5,17884031,17920371,1
ENSRNOG00000052984,ENSRNOT00000080737,,,10,44147781,44148453,-1
ENSRNOG00000059898,ENSRNOT00000078330,,,1,11982257,11995787,-1
ENSRNOG00000059898,ENSRNOT00000086689,,,1,11982257,11995787,-1
ENSRNOG00000054521,ENSRNOT00000091036,,,14,60349013,60359556,1
ENSRNOG00000052266,ENSRNOT00000091908,,,5,19727875,19730995,-1
ENSRNOG00000052491,ENSRNOT00000081555,,,4,86698113,86833259,-1
ENSRNOG00000052491,ENSRNOT00000080219,,,4,86698113,86833259,-1
ENSRNOG00000055459,ENSRNOT00000085491,,,10,49333516,49335196,-1
ENSRNOG00000061322,ENSRNOT00000091758,,,14,61101448,61112324,1
ENSRNOG00000057656,ENSRNOT00000090094,,,5,22202996,22205656,1
ENSRNOG00000055789,ENSRNOT00000087070,,,1,12006598,12136637,1
ENSRNOG00000052088,ENSRNOT00000081115,,,10,49358909,49361446,-1
ENSRNOG00000058688,ENSRNOT00000078204,,,14,61116674,61122664,1
ENSRNOG00000060884,ENSRNOT00000084146,,,4,89002780,89004728,1
ENSRNOG00000058791,ENSRNOT00000090341,,,5,22247556,22253957,1
ENSRNOG00000058054,ENSRNOT00000088045,,,14,61298736,61299894,1
ENSRNOG00000053841,ENSRNOT00000090454,,,10,49606563,49622074,-1
ENSRNOG00000057401,ENSRNOT00000085989,,,5,22255310,22256356,-1
ENSRNOG00000054748,ENSRNOT00000080723,,,4,91179079,91180000,-1
ENSRNOG00000055660,ENSRNOT00000082324,,,1,12400648,12410192,1
ENSRNOG00000053014,ENSRNOT00000086494,,,10,53679793,53685916,-1
ENSRNOG00000053937,ENSRNOT00000078949,,,5,22974940,22979917,1
ENSRNOG00000055850,ENSRNOT00000086889,,,14,61650937,61668509,1
ENSRNOG00000055850,ENSRNOT00000087589,,,14,61650937,61668509,1
ENSRNOG00000051546,ENSRNOT00000088444,,,4,92104482,92111354,-1
ENSRNOG00000060284,ENSRNOT00000079436,,,1,12483436,12485729,-1
ENSRNOG00000057566,ENSRNOT00000089955,,,10,57152401,57159493,-1
ENSRNOG00000058576,ENSRNOT00000081862,,,5,23391533,23392719,1
ENSRNOG00000052931,ENSRNOT00000088910,,,4,93012878,93033906,1
ENSRNOG00000058778,ENSRNOT00000083114,,,14,62674435,62677678,1
ENSRNOG00000055441,ENSRNOT00000090175,,,10,57929690,57952082,-1
ENSRNOG00000061754,ENSRNOT00000077918,,,5,24220336,24226331,-1
ENSRNOG00000056019,ENSRNOT00000085926,,,1,12683024,12757959,-1
ENSRNOG00000053679,ENSRNOT00000084701,,,4,97829341,97833460,1
ENSRNOG00000059908,ENSRNOT00000091793,,,14,68600241,68607897,-1
ENSRNOG00000053970,ENSRNOT00000087110,,,10,58515132,58518500,-1
ENSRNOG00000055469,ENSRNOT00000079997,,,5,24275254,24280151,-1
ENSRNOG00000059861,ENSRNOT00000087902,,,1,12776937,12798803,-1
ENSRNOG00000061727,ENSRNOT00000078124,,,14,68659432,68662188,-1
ENSRNOG00000060450,ENSRNOT00000085206,,,5,24970159,24974609,-1
ENSRNOG00000056642,ENSRNOT00000086672,,,10,63548519,63551234,-1
ENSRNOG00000054587,ENSRNOT00000090082,,,4,100860374,100862523,-1
ENSRNOG00000057570,ENSRNOT00000081907,,,14,68699009,68704287,-1
ENSRNOG00000059459,ENSRNOT00000079809,,,5,25339368,25341042,1
ENSRNOG00000053262,ENSRNOT00000088849,,,10,66582085,66582816,1
ENSRNOG00000059343,ENSRNOT00000083757,,,4,101306663,101318995,-1
ENSRNOG00000059343,ENSRNOT00000083757,,,4,101306663,101318995,-1
ENSRNOG00000054995,ENSRNOT00000084963,,,14,68790366,68796435,-1
ENSRNOG00000052189,ENSRNOT00000081716,,,1,13344901,13382067,-1
ENSRNOG00000052189,ENSRNOT00000090103,,,1,13344901,13382067,-1
ENSRNOG00000055755,ENSRNOT00000079968,,,10,66631473,66674166,1
ENSRNOG00000054916,ENSRNOT00000090988,,,14,68801953,68876626,-1
ENSRNOG00000061158,ENSRNOT00000086860,,,5,27673386,27690424,-1
ENSRNOG00000053033,ENSRNOT00000083892,,,4,102804922,102805452,1
ENSRNOG00000056575,ENSRNOT00000083338,,,10,66650178,66654742,-1
ENSRNOG00000053383,ENSRNOT00000079309,,,14,71308075,71309273,-1
ENSRNOG00000059643,ENSRNOT00000077777,,,5,30685041,30720958,-1
ENSRNOG00000053331,ENSRNOT00000084609,,,1,13351242,13354315,1
ENSRNOG00000058873,ENSRNOT00000080070,,,4,104290544,104301287,1
ENSRNOG00000061697,ENSRNOT00000082379,,,14,71504906,71516529,1
ENSRNOG00000054016,ENSRNOT00000088428,,,10,67107927,67128049,-1
ENSRNOG00000054016,ENSRNOT00000079528,,,10,67107927,67128049,-1
ENSRNOG00000055329,ENSRNOT00000077184,,,5,36433858,36435294,-1
ENSRNOG00000058418,ENSRNOT00000083209,,,4,107202068,107210090,1
ENSRNOG00000060498,ENSRNOT00000078461,,,14,74325343,74329594,1
ENSRNOG00000058088,ENSRNOT00000088269,LOC102550206,,1,14507956,14512887,1
ENSRNOG00000060892,ENSRNOT00000079218,,,5,36690811,36693371,-1
ENSRNOG00000055694,ENSRNOT00000085732,,,10,71850138,71860461,1
ENSRNOG00000054226,ENSRNOT00000081410,,,14,76145775,76153319,-1
ENSRNOG00000055191,ENSRNOT00000087525,,,4,109419256,109461865,1
ENSRNOG00000060102,ENSRNOT00000082299,,,5,38567800,38572483,-1
ENSRNOG00000054373,ENSRNOT00000077965,,,1,14527716,14549472,1
ENSRNOG00000055718,ENSRNOT00000090718,,,10,74151990,74153997,-1
ENSRNOG00000055215,ENSRNOT00000081644,,,14,76272968,76282176,1
ENSRNOG00000061618,ENSRNOT00000091625,,,5,46306575,46314689,-1
ENSRNOG00000055832,ENSRNOT00000088100,,,4,111229032,111244714,1
ENSRNOG00000053130,ENSRNOT00000084816,,,10,76633545,76641415,1
ENSRNOG00000059384,ENSRNOT00000090953,,,14,76473070,76475543,-1
ENSRNOG00000058407,ENSRNOT00000080092,,,5,49387296,49389588,1
ENSRNOG00000060647,ENSRNOT00000084745,,,4,111441542,111467346,-1
ENSRNOG00000053740,ENSRNOT00000087117,,,10,77080007,77082246,1
