ensembl_gene_id,illumina_humanht_12_v4
ENSG00000142511,ILMN_1651457
ENSG00000230502,
ENSG00000275620,ILMN_3236816
ENSG00000168757,ILMN_2063254
ENSG00000168757,ILMN_1774751
ENSG00000168757,ILMN_2197750
ENSG00000168757,ILMN_1750879
ENSG00000168757,ILMN_1780365
ENSG00000244329,
ENSG00000227965,
ENSG00000213060,
ENSG00000279835,
ENSG00000265246,
ENSG00000184792,
ENSG00000184792,ILMN_1781966
ENSG00000223977,
ENSG00000263611,
ENSG00000189233,ILMN_1719762
ENSG00000189233,
ENSG00000224613,
ENSG00000254894,
ENSG00000120008,ILMN_2086222
ENSG00000120008,ILMN_1662896
ENSG00000120008,
ENSG00000265097,
ENSG00000228875,
ENSG00000261747,ILMN_3247700
ENSG00000233801,
ENSG00000268366,
ENSG00000254453,
ENSG00000182492,ILMN_2206746
ENSG00000182492,
ENSG00000279161,
ENSG00000255270,
ENSG00000275274,
ENSG00000277010,
ENSG00000145217,ILMN_2391169
ENSG00000145217,ILMN_1794225
ENSG00000145217,ILMN_1808306
ENSG00000145217,ILMN_1700379
ENSG00000253279,ILMN_3241104
ENSG00000235411,ILMN_3282285
ENSG00000235411,ILMN_3203390
ENSG00000240707,ILMN_1661288
ENSG00000236570,ILMN_3294623
ENSG00000236570,ILMN_3218273
ENSG00000232548,
ENSG00000141401,
ENSG00000141401,ILMN_2094061
ENSG00000204657,ILMN_1812980
ENSG00000226238,
ENSG00000237202,
ENSG00000264151,ILMN_1777312
ENSG00000264151,
ENSG00000164294,ILMN_1767665
ENSG00000164294,ILMN_3242038
ENSG00000164294,
ENSG00000254574,
ENSG00000174871,ILMN_1762802
ENSG00000174871,ILMN_2349696
ENSG00000174871,ILMN_1698733
ENSG00000174871,ILMN_1808903
ENSG00000141526,
ENSG00000141526,ILMN_2364022
ENSG00000259906,
ENSG00000174171,
ENSG00000232217,
ENSG00000177553,
ENSG00000227493,
ENSG00000224747,
ENSG00000232766,
ENSG00000229395,
ENSG00000249997,
ENSG00000229149,
ENSG00000162621,
ENSG00000159267,ILMN_2191402
ENSG00000159267,ILMN_1792669
ENSG00000159267,
ENSG00000254195,
ENSG00000186715,ILMN_1707464
ENSG00000186715,
ENSG00000227735,
ENSG00000007038,ILMN_1774256
ENSG00000007038,
ENSG00000151025,ILMN_1727093
ENSG00000151025,
ENSG00000232990,
ENSG00000259149,
ENSG00000274446,
ENSG00000106236,ILMN_1685608
ENSG00000106236,
ENSG00000235479,
ENSG00000279669,
ENSG00000249633,
ENSG00000253806,
ENSG00000279094,
ENSG00000261341,
ENSG00000204293,ILMN_1815849
ENSG00000109089,ILMN_2128770
ENSG00000230548,
ENSG00000244255,
ENSG00000255234,
ENSG00000180269,ILMN_1803218
ENSG00000216378,
ENSG00000258548,
ENSG00000154479,ILMN_1655365
ENSG00000154479,
ENSG00000158636,
ENSG00000158636,ILMN_1812134
ENSG00000249889,
ENSG00000240535,
ENSG00000100399,
ENSG00000100399,ILMN_1810185
ENSG00000100399,ILMN_3238072
ENSG00000197070,ILMN_1661492
ENSG00000197070,
ENSG00000176771,ILMN_2334385
ENSG00000176771,ILMN_2253822
ENSG00000176771,ILMN_1809490
ENSG00000176771,
ENSG00000230731,
ENSG00000243708,ILMN_1697629
ENSG00000243708,
ENSG00000227312,
ENSG00000235875,
ENSG00000110429,ILMN_1749641
ENSG00000110429,ILMN_2273261
ENSG00000110429,ILMN_1729175
ENSG00000110429,ILMN_1672415
ENSG00000110429,
ENSG00000189079,ILMN_2182335
ENSG00000189079,ILMN_1795247
ENSG00000189079,
ENSG00000230835,
ENSG00000280304,
ENSG00000150527,ILMN_1662914
ENSG00000150527,ILMN_1754956
ENSG00000150527,ILMN_3280359
ENSG00000150527,ILMN_1690880
ENSG00000150527,
ENSG00000166265,ILMN_1812902
ENSG00000166265,
ENSG00000279599,
ENSG00000275984,
ENSG00000204872,ILMN_1691264
ENSG00000162482,ILMN_2145396
ENSG00000130544,ILMN_1719163
ENSG00000130544,ILMN_2346137
ENSG00000276854,
ENSG00000147381,ILMN_2361714
ENSG00000147381,ILMN_1687400
ENSG00000242945,ILMN_1700436
ENSG00000241926,
ENSG00000137513,ILMN_1797332
ENSG00000137513,
ENSG00000277729,
ENSG00000183067,ILMN_2344221
ENSG00000183067,
ENSG00000111196,ILMN_1676058
ENSG00000111196,
ENSG00000213384,
ENSG00000265554,
ENSG00000265737,
ENSG00000217770,
ENSG00000241891,
ENSG00000224354,
ENSG00000237788,
ENSG00000230926,
ENSG00000197253,ILMN_1676256
ENSG00000197253,ILMN_3243839
ENSG00000197253,ILMN_3243238
ENSG00000179397,
ENSG00000179397,ILMN_1792088
ENSG00000261997,
ENSG00000160194,ILMN_2387731
ENSG00000160194,ILMN_1765500
ENSG00000267251,
ENSG00000237833,
ENSG00000243440,
ENSG00000276686,
ENSG00000250665,
ENSG00000112077,ILMN_1811410
ENSG00000112077,
ENSG00000266905,
ENSG00000150991,ILMN_2038773
ENSG00000150991,ILMN_1891922
ENSG00000150991,ILMN_2331501
ENSG00000150991,ILMN_2252160
ENSG00000175206,ILMN_1750386
ENSG00000273284,
ENSG00000239648,
ENSG00000177212,ILMN_1738033
ENSG00000258336,
ENSG00000225053,
ENSG00000274826,
ENSG00000224539,
ENSG00000132507,ILMN_1794522
ENSG00000132507,
ENSG00000276906,
ENSG00000184991,ILMN_2080306
ENSG00000196661,ILMN_1719241
ENSG00000216710,
ENSG00000262352,
ENSG00000213385,ILMN_3241118
ENSG00000213385,ILMN_3244240
ENSG00000106462,ILMN_1652913
ENSG00000106462,ILMN_2364529
ENSG00000106462,ILMN_1708105
ENSG00000106462,
ENSG00000097033,ILMN_1766045
ENSG00000097033,
ENSG00000260865,
ENSG00000274976,
ENSG00000249056,
ENSG00000263305,
ENSG00000248719,
ENSG00000275179,
ENSG00000244743,
ENSG00000253191,
ENSG00000198944,ILMN_1779882
ENSG00000054690,ILMN_1699254
ENSG00000054690,
ENSG00000273115,
ENSG00000250227,ILMN_1706265
ENSG00000231491,
ENSG00000197934,
ENSG00000259066,
ENSG00000231344,
ENSG00000227352,
ENSG00000177201,ILMN_2167123
ENSG00000177201,ILMN_1775467
ENSG00000177201,ILMN_3241675
ENSG00000259855,ILMN_1890788
ENSG00000079462,ILMN_1748093
ENSG00000079462,
ENSG00000138347,ILMN_1758272
ENSG00000138347,ILMN_2191803
ENSG00000138347,
ENSG00000280272,
ENSG00000238017,
ENSG00000271123,
ENSG00000253999,
ENSG00000232818,ILMN_1724064
ENSG00000244146,ILMN_3282395
ENSG00000275673,
ENSG00000256812,ILMN_1699809
ENSG00000228084,
ENSG00000251669,
ENSG00000224464,
ENSG00000258932,
ENSG00000258932,ILMN_3226214
ENSG00000258932,ILMN_3297118
ENSG00000276974,
ENSG00000254606,
ENSG00000184166,ILMN_1757546
ENSG00000232299,
ENSG00000279087,
ENSG00000280563,
ENSG00000214022,
ENSG00000214022,ILMN_1671725
ENSG00000214022,ILMN_2404385
ENSG00000214022,ILMN_1731023
ENSG00000159409,ILMN_1681234
ENSG00000159409,
ENSG00000236398,ILMN_1759475
ENSG00000065357,
ENSG00000065357,ILMN_1661454
ENSG00000065357,ILMN_1747132
ENSG00000065357,ILMN_1661544
ENSG00000281332,ILMN_1751227
ENSG00000226750,
ENSG00000232692,
ENSG00000206199,ILMN_3194118
ENSG00000206199,
ENSG00000224333,
ENSG00000196873,ILMN_1659006
ENSG00000196873,ILMN_3248676
ENSG00000196873,ILMN_1652417
ENSG00000196873,
ENSG00000262151,
ENSG00000224525,
ENSG00000272077,ILMN_1868668
ENSG00000233509,
ENSG00000259268,
ENSG00000121621,ILMN_2132161
ENSG00000121621,
ENSG00000250347,
ENSG00000259493,ILMN_3284597
ENSG00000238111,
ENSG00000254233,
ENSG00000198671,
ENSG00000106003,ILMN_2268156
ENSG00000106003,ILMN_1663080
ENSG00000106003,ILMN_2360401
ENSG00000230387,
ENSG00000205897,
ENSG00000167522,ILMN_2108709
ENSG00000167522,ILMN_1690465
ENSG00000167522,ILMN_1733674
ENSG00000167522,
ENSG00000196526,ILMN_1701998
ENSG00000196526,ILMN_1660424
ENSG00000196526,
ENSG00000196526,ILMN_1651235
ENSG00000140522,ILMN_1751980
ENSG00000140522,
ENSG00000170043,ILMN_1716913
ENSG00000281925,
ENSG00000275479,
ENSG00000282698,
ENSG00000149196,
ENSG00000071677,
ENSG00000231327,ILMN_3235101
ENSG00000231327,ILMN_1916599
ENSG00000088256,ILMN_1802397
ENSG00000088256,ILMN_1903565
ENSG00000088256,
ENSG00000254428,ILMN_2181241
ENSG00000096717,ILMN_1739083
ENSG00000096717,
ENSG00000129675,ILMN_1803423
ENSG00000100603,ILMN_1688413
ENSG00000100603,
ENSG00000186654,ILMN_1692664
ENSG00000186654,ILMN_2409754
ENSG00000186654,
ENSG00000186654,ILMN_1720300
ENSG00000273183,
ENSG00000148296,ILMN_1778032
ENSG00000168078,ILMN_1673673
ENSG00000168078,
ENSG00000270269,ILMN_1749612
ENSG00000170791,
ENSG00000170791,ILMN_2324375
ENSG00000170791,ILMN_1744138
ENSG00000170791,ILMN_1652854
ENSG00000229741,
ENSG00000008710,ILMN_1669645
ENSG00000008710,ILMN_2339028
ENSG00000008710,ILMN_3308931
ENSG00000008710,
ENSG00000008710,ILMN_3308683
ENSG00000249288,
ENSG00000271496,
ENSG00000261745,
ENSG00000188559,ILMN_1726333
ENSG00000188559,ILMN_2146614
ENSG00000188559,
ENSG00000280335,
ENSG00000063761,ILMN_1698777
ENSG00000063761,
ENSG00000185203,ILMN_3269652
ENSG00000185203,ILMN_3245093
ENSG00000270733,
ENSG00000122034,ILMN_1658464
ENSG00000122034,
ENSG00000237583,
ENSG00000160991,
ENSG00000010165,
ENSG00000010165,ILMN_2343624
ENSG00000010165,ILMN_1790575
ENSG00000224692,
ENSG00000260290,ILMN_1720140
ENSG00000260290,ILMN_1682085
ENSG00000166484,ILMN_2339655
ENSG00000166484,ILMN_1709623
ENSG00000166484,
ENSG00000166484,ILMN_2244699
ENSG00000057294,ILMN_2386973
ENSG00000057294,
ENSG00000225930,ILMN_1669413
ENSG00000225930,
ENSG00000235109,
ENSG00000235109,ILMN_1655748
ENSG00000235109,ILMN_2377991
ENSG00000233876,
ENSG00000272158,
ENSG00000141905,ILMN_1848863
ENSG00000141905,ILMN_1814402
ENSG00000141905,ILMN_2329263
ENSG00000141905,ILMN_1675130
ENSG00000141905,
ENSG00000141905,ILMN_1654942
ENSG00000236875,ILMN_1671226
ENSG00000236875,ILMN_1705605
ENSG00000279077,ILMN_1661645
ENSG00000261430,
ENSG00000223484,ILMN_1654137
ENSG00000163596,ILMN_2400854
ENSG00000163596,ILMN_1724391
ENSG00000163596,ILMN_1766366
ENSG00000163596,
ENSG00000163596,ILMN_2290877
ENSG00000253671,
ENSG00000262994,
ENSG00000148343,
ENSG00000148343,ILMN_1701940
ENSG00000253456,
ENSG00000100181,
ENSG00000100181,ILMN_2126399
ENSG00000100181,ILMN_1811858
ENSG00000253944,
ENSG00000258098,
ENSG00000242162,
ENSG00000265428,
ENSG00000040487,ILMN_2330597
ENSG00000040487,ILMN_2251664
ENSG00000040487,
ENSG00000257365,ILMN_1728517
ENSG00000257365,
ENSG00000253811,
ENSG00000233353,
ENSG00000236276,
ENSG00000203993,ILMN_1799320
ENSG00000205971,
ENSG00000236944,
ENSG00000139209,ILMN_1794890
ENSG00000139209,
ENSG00000215785,
ENSG00000266985,
ENSG00000257179,ILMN_1665630
ENSG00000257179,ILMN_3278754
ENSG00000249606,
ENSG00000241102,
ENSG00000261368,
ENSG00000254551,
ENSG00000266588,
ENSG00000124479,ILMN_1794803
ENSG00000270299,ILMN_1804822
ENSG00000144847,ILMN_1781735
ENSG00000144847,ILMN_1753502
ENSG00000144847,ILMN_1672693
ENSG00000144847,
ENSG00000231116,
ENSG00000080824,ILMN_1691097
ENSG00000080824,ILMN_2373515
ENSG00000080824,
ENSG00000118096,ILMN_1677080
ENSG00000118096,
ENSG00000250267,
ENSG00000116783,ILMN_1799141
ENSG00000116783,
ENSG00000126233,ILMN_1705080
ENSG00000067840,ILMN_1708916
ENSG00000067840,
ENSG00000134531,ILMN_1801616
ENSG00000134531,
ENSG00000176269,ILMN_1690796
ENSG00000176269,ILMN_1690048
ENSG00000176269,ILMN_2200714
ENSG00000176269,ILMN_2103646
ENSG00000134461,ILMN_1659156
ENSG00000134461,ILMN_1675435
ENSG00000134461,ILMN_2353431
ENSG00000134461,
ENSG00000102575,ILMN_2078599
ENSG00000102575,
ENSG00000152784,
ENSG00000152784,ILMN_1802082
ENSG00000242970,ILMN_3242288
ENSG00000242970,ILMN_2209027
ENSG00000242970,ILMN_3209193
ENSG00000242970,ILMN_3285153
ENSG00000257780,ILMN_1702202
ENSG00000257780,ILMN_1663620
ENSG00000145248,ILMN_1673637
ENSG00000145248,ILMN_2063532
ENSG00000174562,ILMN_1729482
ENSG00000174562,ILMN_2347097
ENSG00000174562,ILMN_2260715
ENSG00000174562,
ENSG00000250264,ILMN_1759250
ENSG00000250264,ILMN_1700428
ENSG00000233206,
ENSG00000170270,ILMN_1685781
ENSG00000170270,
ENSG00000197386,ILMN_3239435
ENSG00000197386,
ENSG00000259395,
ENSG00000232895,
ENSG00000231181,
ENSG00000259737,
ENSG00000273698,
ENSG00000258275,
ENSG00000169490,ILMN_1741171
ENSG00000169490,
ENSG00000271419,
ENSG00000232227,
ENSG00000230317,
ENSG00000226889,
ENSG00000234601,
ENSG00000197353,ILMN_1724266
ENSG00000277901,
ENSG00000270403,
ENSG00000229808,
ENSG00000064687,ILMN_1729894
ENSG00000064687,ILMN_2259319
ENSG00000064687,
ENSG00000279586,
ENSG00000255048,
ENSG00000282176,
ENSG00000233547,
ENSG00000213290,
ENSG00000254844,
ENSG00000104140,ILMN_1698484
ENSG00000232837,
ENSG00000110925,ILMN_3249110
ENSG00000110925,ILMN_2187533
ENSG00000110925,
ENSG00000233247,ILMN_1669553
ENSG00000233247,ILMN_2390338
ENSG00000124214,ILMN_1656136
ENSG00000124214,ILMN_2327276
ENSG00000124214,ILMN_1730363
ENSG00000124214,
ENSG00000236597,
ENSG00000134588,ILMN_1744794
ENSG00000134588,
ENSG00000118217,ILMN_1703471
ENSG00000118217,
ENSG00000259731,
ENSG00000198555,ILMN_1814229
ENSG00000226072,
ENSG00000230759,
ENSG00000230747,
ENSG00000204021,
ENSG00000282503,
ENSG00000223382,
ENSG00000279806,
ENSG00000213073,ILMN_2180519
ENSG00000225118,
ENSG00000106603,ILMN_2081335
ENSG00000106603,ILMN_1793012
ENSG00000106603,
ENSG00000269296,
ENSG00000274242,
ENSG00000259153,
ENSG00000100029,ILMN_1656372
ENSG00000100029,
ENSG00000204065,ILMN_1749073
ENSG00000183354,
ENSG00000183354,ILMN_2106227
ENSG00000183354,ILMN_1674486
ENSG00000225968,ILMN_3247713
ENSG00000225968,ILMN_1687913
ENSG00000231162,ILMN_1651486
ENSG00000231162,ILMN_2154555
ENSG00000156076,
ENSG00000225291,
ENSG00000181404,ILMN_3245020
ENSG00000181404,ILMN_1655952
ENSG00000274191,
ENSG00000203616,
ENSG00000282551,
ENSG00000197838,ILMN_2175455
ENSG00000197838,ILMN_1651636
ENSG00000281519,
ENSG00000100889,ILMN_1760649
ENSG00000100889,ILMN_1671791
ENSG00000100889,
ENSG00000100889,ILMN_1802699
ENSG00000279931,
ENSG00000260615,ILMN_1814011
ENSG00000230029,
ENSG00000123810,ILMN_1806999
ENSG00000123810,
ENSG00000235888,
ENSG00000135519,ILMN_1704063
ENSG00000135519,
ENSG00000136931,ILMN_1815320
ENSG00000136931,
ENSG00000261120,
ENSG00000236355,
ENSG00000227242,ILMN_3221721
ENSG00000266774,
ENSG00000234404,
ENSG00000196611,ILMN_1726448
ENSG00000233642,ILMN_3266711
ENSG00000233642,ILMN_3190247
ENSG00000181977,ILMN_1662098
ENSG00000237926,ILMN_1682493
ENSG00000267039,
ENSG00000168785,ILMN_1799028
ENSG00000168785,
ENSG00000228820,
ENSG00000120526,ILMN_1678745
ENSG00000120526,
ENSG00000176087,ILMN_2105966
ENSG00000176087,
ENSG00000009709,ILMN_1761061
ENSG00000009709,ILMN_1835658
ENSG00000271687,ILMN_1743078
ENSG00000114867,ILMN_1768470
ENSG00000114867,ILMN_2370772
ENSG00000114867,
ENSG00000114867,ILMN_3247671
ENSG00000114867,ILMN_1678244
ENSG00000114867,ILMN_1672902
ENSG00000230735,
ENSG00000273272,
ENSG00000066735,ILMN_3242725
ENSG00000266127,
ENSG00000257398,
ENSG00000232220,
ENSG00000168930,ILMN_2125451
ENSG00000168930,ILMN_3251714
ENSG00000168930,ILMN_1785209
ENSG00000168930,ILMN_3251638
ENSG00000168930,ILMN_1759504
ENSG00000226547,ILMN_1808687
ENSG00000180638,ILMN_1693912
ENSG00000180638,
ENSG00000232324,
ENSG00000206281,
ENSG00000186766,ILMN_1808388
ENSG00000231711,
ENSG00000253445,
ENSG00000258073,ILMN_1783864
ENSG00000267144,
ENSG00000212899,ILMN_3249210
ENSG00000212899,ILMN_1662081
ENSG00000120458,ILMN_1773148
ENSG00000120458,
ENSG00000280323,
ENSG00000274945,
ENSG00000280153,
ENSG00000227722,
ENSG00000281763,
ENSG00000238226,
ENSG00000251012,
ENSG00000224693,
ENSG00000275185,
ENSG00000103037,ILMN_1724009
ENSG00000103037,
ENSG00000198246,
ENSG00000174370,ILMN_1680102
ENSG00000174370,
ENSG00000272389,
ENSG00000228697,
ENSG00000072422,ILMN_1795255
ENSG00000072422,ILMN_2376502
ENSG00000072422,
ENSG00000253957,
ENSG00000224033,ILMN_1703983
ENSG00000162745,
ENSG00000162745,ILMN_1765557
ENSG00000250045,ILMN_3203041
ENSG00000250045,ILMN_3275605
ENSG00000230354,
ENSG00000214357,
ENSG00000214357,ILMN_3245983
ENSG00000152061,
ENSG00000152061,ILMN_1726574
ENSG00000152061,ILMN_1705141
ENSG00000256714,
ENSG00000105705,ILMN_1697302
ENSG00000105705,
ENSG00000247137,
ENSG00000270778,
ENSG00000115361,ILMN_1660890
ENSG00000115361,
ENSG00000196187,ILMN_1719649
ENSG00000196187,ILMN_3225485
ENSG00000196187,
ENSG00000109103,ILMN_1664698
ENSG00000109103,ILMN_1691291
ENSG00000109103,ILMN_1806052
ENSG00000109103,
ENSG00000213994,
ENSG00000182899,
ENSG00000242456,
ENSG00000263013,
ENSG00000196678,ILMN_1657662
ENSG00000196678,
ENSG00000196678,ILMN_3234735
ENSG00000196678,ILMN_1655403
ENSG00000229551,
ENSG00000263870,
ENSG00000234797,ILMN_1657722
ENSG00000234797,ILMN_1673638
ENSG00000272274,
ENSG00000230343,
ENSG00000153779,ILMN_1712038
ENSG00000153779,ILMN_3237497
ENSG00000153779,ILMN_1765734
ENSG00000271698,ILMN_1799389
ENSG00000269959,
ENSG00000225890,
ENSG00000131711,ILMN_1680154
ENSG00000131711,ILMN_2377900
ENSG00000131711,
ENSG00000231129,
ENSG00000232362,
ENSG00000234812,ILMN_3249333
ENSG00000223566,ILMN_1678329
ENSG00000223566,ILMN_3235542
ENSG00000223566,ILMN_1766975
ENSG00000263006,ILMN_3243055
ENSG00000263006,ILMN_3248379
ENSG00000263006,ILMN_1814311
ENSG00000227335,
ENSG00000264790,
ENSG00000262248,
ENSG00000212659,ILMN_3246457
ENSG00000212659,ILMN_3301457
ENSG00000227818,
ENSG00000179152,ILMN_1671387
ENSG00000179152,ILMN_1771393
ENSG00000179152,ILMN_2246105
ENSG00000179152,ILMN_1754423
ENSG00000179152,
ENSG00000229442,ILMN_1740784
ENSG00000144410,ILMN_1746086
ENSG00000249965,
ENSG00000273014,
ENSG00000225212,
ENSG00000230833,
ENSG00000263405,
ENSG00000232721,
ENSG00000239887,ILMN_1681732
ENSG00000239887,ILMN_1803473
ENSG00000239887,ILMN_1720561
ENSG00000261916,
ENSG00000281510,
ENSG00000257886,
ENSG00000269886,
ENSG00000261587,
ENSG00000078674,ILMN_1690487
ENSG00000078674,
ENSG00000261573,
ENSG00000083123,
ENSG00000083123,ILMN_2390453
ENSG00000083123,ILMN_1764166
ENSG00000083123,ILMN_2259949
ENSG00000151849,ILMN_1661776
ENSG00000151849,
ENSG00000131507,ILMN_1751452
ENSG00000131507,
ENSG00000123329,ILMN_1663916
ENSG00000123329,
ENSG00000228845,
ENSG00000175611,
ENSG00000175611,ILMN_1738678
ENSG00000226415,ILMN_1668861
ENSG00000226415,ILMN_3305475
ENSG00000268721,
ENSG00000236804,
ENSG00000205352,ILMN_2344204
ENSG00000205352,
ENSG00000065989,
ENSG00000065989,ILMN_1785768
ENSG00000259601,
ENSG00000259431,ILMN_1737168
ENSG00000259431,
ENSG00000255464,ILMN_1700410
ENSG00000255464,ILMN_1663598
ENSG00000236278,
ENSG00000280929,
ENSG00000228769,
ENSG00000184388,ILMN_2322446
ENSG00000248516,
ENSG00000229001,
ENSG00000227094,
ENSG00000112981,ILMN_1784783
ENSG00000112981,
ENSG00000130595,ILMN_2334080
ENSG00000130595,
ENSG00000226575,
ENSG00000225214,ILMN_3187869
ENSG00000204876,
ENSG00000170892,
ENSG00000170892,ILMN_2368292
ENSG00000170892,ILMN_1673111
ENSG00000261296,
ENSG00000196345,ILMN_1730696
ENSG00000196345,ILMN_1794597
ENSG00000196345,ILMN_1761409
ENSG00000149571,ILMN_1674541
ENSG00000149571,
ENSG00000166436,ILMN_3235584
ENSG00000166436,
ENSG00000276464,
ENSG00000182040,ILMN_1717852
ENSG00000182040,
ENSG00000129951,ILMN_1722290
ENSG00000129951,
ENSG00000281078,
ENSG00000269911,ILMN_3280734
ENSG00000269911,ILMN_3200795
ENSG00000050426,
ENSG00000050426,ILMN_2264681
ENSG00000050426,ILMN_1782743
ENSG00000050426,ILMN_1754149
ENSG00000145920,ILMN_1669382
ENSG00000145920,ILMN_1772873
ENSG00000145920,
ENSG00000145920,ILMN_1722695
ENSG00000204390,ILMN_1654566
ENSG00000158417,ILMN_1756767
ENSG00000158417,
ENSG00000231390,
ENSG00000182575,ILMN_1714000
ENSG00000182575,
ENSG00000164308,ILMN_2123312
ENSG00000164308,ILMN_1743145
ENSG00000164308,
ENSG00000166887,ILMN_1770388
ENSG00000166887,
ENSG00000241870,
ENSG00000276636,
ENSG00000275297,
ENSG00000214295,
ENSG00000248560,
ENSG00000227123,
ENSG00000214106,ILMN_3204136
ENSG00000214106,ILMN_3231439
ENSG00000214106,ILMN_3245130
ENSG00000214106,ILMN_3230337
ENSG00000219445,
ENSG00000254079,
ENSG00000241573,
ENSG00000163257,ILMN_1753440
ENSG00000163257,
ENSG00000180316,ILMN_2396801
ENSG00000180316,ILMN_1808241
ENSG00000260945,
ENSG00000198929,ILMN_1710315
ENSG00000198929,
ENSG00000266891,
ENSG00000253166,ILMN_1769024
ENSG00000250561,
ENSG00000268994,ILMN_3178295
ENSG00000259415,
ENSG00000142698,ILMN_1793263
ENSG00000257935,
ENSG00000128849,
ENSG00000128849,ILMN_1730229
ENSG00000274367,
ENSG00000256789,
ENSG00000162148,
ENSG00000239473,
ENSG00000227847,
ENSG00000270584,
ENSG00000260957,
ENSG00000203327,
ENSG00000229351,ILMN_3246457
ENSG00000130300,ILMN_2194577
ENSG00000130300,
ENSG00000230156,
ENSG00000225680,
ENSG00000256281,
ENSG00000185372,
ENSG00000168275,ILMN_1681741
ENSG00000227700,ILMN_3248453
ENSG00000271754,
ENSG00000132471,ILMN_1788604
ENSG00000132471,
ENSG00000276371,
ENSG00000197461,ILMN_2342695
ENSG00000197461,ILMN_1685982
ENSG00000197461,
ENSG00000197461,ILMN_1782661
ENSG00000227799,
ENSG00000180386,ILMN_3246457
ENSG00000180386,ILMN_3304505
ENSG00000224335,
ENSG00000226655,
ENSG00000236847,
ENSG00000243207,ILMN_1752226
ENSG00000280057,
ENSG00000231365,
ENSG00000115266,
ENSG00000115266,ILMN_1659950
ENSG00000227590,ILMN_3283977
ENSG00000235209,
ENSG00000219470,ILMN_3217815
ENSG00000219470,ILMN_3294335
ENSG00000182613,ILMN_1686534
ENSG00000232265,
ENSG00000261853,
ENSG00000280284,
ENSG00000237183,
ENSG00000113088,ILMN_1710734
ENSG00000113088,
ENSG00000249464,ILMN_1777359
ENSG00000249464,
ENSG00000073803,
ENSG00000073803,ILMN_1673896
ENSG00000226618,
ENSG00000005513,ILMN_1789244
ENSG00000085415,
ENSG00000085415,ILMN_1708619
ENSG00000085415,ILMN_2381138
ENSG00000085415,ILMN_1705032
ENSG00000277956,
ENSG00000145431,ILMN_1683023
ENSG00000145431,
ENSG00000225111,
ENSG00000276432,
ENSG00000183166,ILMN_1778121
ENSG00000183166,ILMN_1749034
ENSG00000183166,ILMN_1761693
ENSG00000183166,
ENSG00000182310,ILMN_1814552
ENSG00000182310,ILMN_3310865
ENSG00000182310,
ENSG00000257473,
ENSG00000105778,
ENSG00000105778,ILMN_1722292
ENSG00000105778,ILMN_3237977
ENSG00000114388,
ENSG00000172795,ILMN_1669905
ENSG00000172795,
ENSG00000226647,
ENSG00000169189,
ENSG00000257087,
ENSG00000277486,ILMN_1673644
ENSG00000241370,ILMN_2186597
ENSG00000206471,
ENSG00000240677,
ENSG00000230513,
ENSG00000177186,ILMN_1655713
ENSG00000277128,
ENSG00000263158,
ENSG00000268257,
ENSG00000198022,
ENSG00000139865,
ENSG00000235573,
ENSG00000274601,
ENSG00000231369,ILMN_3178890
ENSG00000275482,
ENSG00000253345,
ENSG00000238287,
ENSG00000223617,
ENSG00000184060,
ENSG00000184060,ILMN_1763000
ENSG00000254045,
ENSG00000259883,
ENSG00000105198,ILMN_1794842
ENSG00000130775,ILMN_1735143
ENSG00000130775,
ENSG00000166716,ILMN_1671104
ENSG00000166716,
ENSG00000227873,
ENSG00000165355,ILMN_1664826
ENSG00000165355,
ENSG00000245067,ILMN_1674442
ENSG00000100823,ILMN_2319344
ENSG00000100823,ILMN_1661886
ENSG00000100823,
ENSG00000129625,ILMN_1758941
ENSG00000129625,
ENSG00000225832,
ENSG00000130119,
ENSG00000215805,
ENSG00000132470,ILMN_2317543
ENSG00000132470,ILMN_2334210
ENSG00000132470,ILMN_1653965
ENSG00000132470,
ENSG00000132470,ILMN_2253707
ENSG00000233848,
ENSG00000272514,ILMN_1771746
ENSG00000272514,ILMN_1757837
ENSG00000272514,ILMN_1707780
ENSG00000272514,
ENSG00000110713,
ENSG00000110713,ILMN_2326793
ENSG00000110713,ILMN_1732776
ENSG00000110713,ILMN_1684074
ENSG00000281487,
ENSG00000103245,ILMN_1813833
ENSG00000103245,
ENSG00000168803,
