,ensembl_gene_id,affy_hg_u95av2
62551,ENSG00000239453,
62552,ENSG00000225527,
62553,ENSG00000137561,
62554,ENSG00000169174,
62555,ENSG00000228405,
62556,ENSG00000175967,
62557,ENSG00000229495,
62558,ENSG00000106330,
62559,ENSG00000188338,
62560,ENSG00000249835,
62561,ENSG00000134153,
62562,ENSG00000233964,
62563,ENSG00000176371,
62564,ENSG00000276232,
62565,ENSG00000258204,
62566,ENSG00000219135,
62567,ENSG00000234831,
62568,ENSG00000131746,
62569,ENSG00000228295,
62570,ENSG00000165609,
62571,ENSG00000108599,36632_at
62572,ENSG00000108599,35971_at
62573,ENSG00000108599,36633_at
62574,ENSG00000235144,
62575,ENSG00000082781,39754_at
62576,ENSG00000082781,2058_s_at
62577,ENSG00000196083,38546_at
62578,ENSG00000163913,
62579,ENSG00000196083,
62580,ENSG00000082781,
62581,ENSG00000265038,
62582,ENSG00000019144,
62583,ENSG00000137561,34617_at
62584,ENSG00000235047,
62585,ENSG00000142065,
62586,ENSG00000145495,32802_at
62587,ENSG00000274373,
62588,ENSG00000116560,40638_at
62589,ENSG00000116560,41199_s_at
62590,ENSG00000108599,
62591,ENSG00000198743,40813_at
62592,ENSG00000198743,40812_at
62593,ENSG00000263612,
62594,ENSG00000260937,
62595,ENSG00000258184,
62596,ENSG00000256563,
62597,ENSG00000185359,33887_at
62598,ENSG00000260012,
62599,ENSG00000235742,
62600,ENSG00000233246,
62601,ENSG00000257802,
62602,ENSG00000140367,
62603,ENSG00000103522,
62604,ENSG00000187239,40468_at
62605,ENSG00000279145,
62606,ENSG00000218048,
62607,ENSG00000187239,
62608,ENSG00000145495,40338_at
62609,ENSG00000145495,38070_at
62610,ENSG00000254101,
62611,ENSG00000235696,
62612,ENSG00000184389,
62613,ENSG00000249265,
62614,ENSG00000061918,
62615,ENSG00000271996,
62616,ENSG00000244652,
62617,ENSG00000072858,
62618,ENSG00000260281,
62619,ENSG00000250482,
62620,ENSG00000174498,
62621,ENSG00000272081,
62622,ENSG00000232504,
62623,ENSG00000129993,41442_at
62624,ENSG00000167962,
62625,ENSG00000282907,
62626,ENSG00000278157,
62627,ENSG00000142634,
62628,ENSG00000235435,
62629,ENSG00000259049,
62630,ENSG00000243927,
62631,ENSG00000212938,
62632,ENSG00000257346,
62633,ENSG00000274627,
62634,ENSG00000261083,
62635,ENSG00000173221,
62636,ENSG00000251010,
62637,ENSG00000272537,
62638,ENSG00000261501,
62639,ENSG00000213463,
62640,ENSG00000269793,
62641,ENSG00000129993,
62642,ENSG00000232565,
62643,ENSG00000173221,34311_at
62644,ENSG00000188338,40389_at
62645,ENSG00000254064,
62646,ENSG00000251194,
62647,ENSG00000166173,
62648,ENSG00000267292,
62649,ENSG00000237883,
62650,ENSG00000061918,37243_at
62651,ENSG00000198466,
62652,ENSG00000170627,
62653,ENSG00000112619,38874_s_at
62654,ENSG00000275026,
62655,ENSG00000231724,
62656,ENSG00000228368,
62657,ENSG00000215583,
62658,ENSG00000260205,
62659,ENSG00000111247,
62660,ENSG00000235649,
62661,ENSG00000232233,
62662,ENSG00000206331,
62663,ENSG00000226520,
62664,ENSG00000178163,
62665,ENSG00000129255,35791_at
62666,ENSG00000166840,
62667,ENSG00000236477,
62668,ENSG00000258086,
62669,ENSG00000261816,
62670,ENSG00000133818,1837_at
62671,ENSG00000133818,1838_g_at
62672,ENSG00000133818,32827_at
62673,ENSG00000138769,33584_at
62674,ENSG00000139572,
62675,ENSG00000274780,
62676,ENSG00000138769,
62677,ENSG00000241669,
62678,ENSG00000214188,
62679,ENSG00000090539,
62680,ENSG00000270755,
62681,ENSG00000274174,
62682,ENSG00000225121,
62683,ENSG00000205485,
62684,ENSG00000179010,
62685,ENSG00000143398,
62686,ENSG00000140955,
62687,ENSG00000173557,
62688,ENSG00000235712,
62689,ENSG00000255372,
62690,ENSG00000121898,
62691,ENSG00000186814,
62692,ENSG00000130147,
62693,ENSG00000271947,
62694,ENSG00000278303,
62695,ENSG00000239840,
62696,ENSG00000272564,
62697,ENSG00000099795,35774_r_at
62698,ENSG00000099795,35773_i_at
62699,ENSG00000278839,
62700,ENSG00000095370,
62701,ENSG00000267723,
62702,ENSG00000243509,
62703,ENSG00000267406,
62704,ENSG00000268407,
62705,ENSG00000243406,
62706,ENSG00000275771,
62707,ENSG00000234804,
62708,ENSG00000227560,
62709,ENSG00000248346,
62710,ENSG00000280613,
62711,ENSG00000260912,
62712,ENSG00000261645,
62713,ENSG00000227871,
62714,ENSG00000266913,
62715,ENSG00000171791,1910_s_at
62716,ENSG00000171791,2038_g_at
62717,ENSG00000171791,1847_s_at
62718,ENSG00000171791,1909_at
62719,ENSG00000081791,35744_at
62720,ENSG00000278255,
62721,ENSG00000180071,
62722,ENSG00000231328,
62723,ENSG00000248893,
62724,ENSG00000259404,
62725,ENSG00000219627,
62726,ENSG00000081791,
62727,ENSG00000111247,35397_at
62728,ENSG00000078304,
62729,ENSG00000237130,
62730,ENSG00000250862,
62731,ENSG00000234800,
62732,ENSG00000251692,
62733,ENSG00000183751,41603_at
62734,ENSG00000251421,
62735,ENSG00000232287,
62736,ENSG00000196810,
62737,ENSG00000223547,
62738,ENSG00000166167,39303_at
62739,ENSG00000166167,39304_g_at
62740,ENSG00000166167,39305_at
62741,ENSG00000169976,
62742,ENSG00000183751,
62743,ENSG00000166167,
62744,ENSG00000233831,
62745,ENSG00000237459,
62746,ENSG00000226261,
62747,ENSG00000225767,
62748,ENSG00000248555,
62749,ENSG00000148660,32105_f_at
62750,ENSG00000148660,650_s_at
62751,ENSG00000148660,39388_at
62752,ENSG00000148660,32104_i_at
62753,ENSG00000211448,31902_at
62754,ENSG00000106346,
62755,ENSG00000090273,
62756,ENSG00000268108,
62757,ENSG00000242866,
62758,ENSG00000211448,
62759,ENSG00000254697,
62760,ENSG00000228067,
62761,ENSG00000120948,
62762,ENSG00000116984,38383_at
62763,ENSG00000185339,37922_at
62764,ENSG00000170445,34744_at
62765,ENSG00000185339,
62766,ENSG00000116984,
62767,ENSG00000169188,35375_at
62768,ENSG00000172818,34047_at
62769,ENSG00000225950,1152_i_at
62770,ENSG00000172818,
62771,ENSG00000225950,
62772,ENSG00000129864,32677_at
62773,ENSG00000157653,
62774,ENSG00000232758,
62775,ENSG00000166068,
62776,ENSG00000090273,35836_at
62777,ENSG00000260805,
62778,ENSG00000228583,
62779,ENSG00000214026,34358_at
62780,ENSG00000231053,
62781,ENSG00000214026,
62782,ENSG00000177946,
62783,ENSG00000183458,
62784,ENSG00000255120,
62785,ENSG00000253807,
62786,ENSG00000250982,
62787,ENSG00000044574,36614_at
62788,ENSG00000274791,37907_at
62789,ENSG00000246465,
62790,ENSG00000224652,
62791,ENSG00000275191,
62792,ENSG00000108370,
62793,ENSG00000157103,
62794,ENSG00000244556,
62795,ENSG00000229294,
62796,ENSG00000235178,
62797,ENSG00000136694,
62798,ENSG00000218428,
62799,ENSG00000148660,
62800,ENSG00000256028,
62801,ENSG00000167081,32696_at
62802,ENSG00000167081,
62803,ENSG00000149269,1557_at
62804,ENSG00000149269,1558_g_at
62805,ENSG00000224675,
62806,ENSG00000234144,
62807,ENSG00000239705,
62808,ENSG00000268580,
62809,ENSG00000233694,
62810,ENSG00000170445,
62811,ENSG00000224800,
62812,ENSG00000274410,
62813,ENSG00000175879,696_at
62814,ENSG00000234940,
62815,ENSG00000259067,
62816,ENSG00000090539,36422_s_at
62817,ENSG00000226093,
62818,ENSG00000065548,35750_at
62819,ENSG00000168036,
62820,ENSG00000183117,
62821,ENSG00000065548,
62822,ENSG00000253520,
62823,ENSG00000021488,
62824,ENSG00000248249,
62825,ENSG00000106638,36090_at
62826,ENSG00000280271,
62827,ENSG00000277150,37907_at
62828,ENSG00000253712,
62829,ENSG00000263923,
62830,ENSG00000280485,
62831,ENSG00000234274,
62832,ENSG00000270437,
62833,ENSG00000149269,
62834,ENSG00000256389,
62835,ENSG00000280660,
62836,ENSG00000277745,41080_at
62837,ENSG00000231081,
62838,ENSG00000143398,31833_at
62839,ENSG00000219608,
62840,ENSG00000116675,
62841,ENSG00000151914,32780_at
62842,ENSG00000151914,32782_r_at
62843,ENSG00000151914,32781_f_at
62844,ENSG00000243753,
62845,ENSG00000256994,
62846,ENSG00000260090,
62847,ENSG00000126432,
62848,ENSG00000267147,
62849,ENSG00000213963,
62850,ENSG00000254462,
62851,ENSG00000120948,32241_at
62852,ENSG00000143624,41406_at
62853,ENSG00000196136,
62854,ENSG00000256851,
62855,ENSG00000272733,
62856,ENSG00000214659,
62857,ENSG00000219297,
62858,ENSG00000125818,
62859,ENSG00000266869,
62860,ENSG00000178425,
62861,ENSG00000227703,
62862,ENSG00000219797,
62863,ENSG00000279376,31331_at
62864,ENSG00000144567,
62865,ENSG00000269699,
62866,ENSG00000196136,33825_at
62867,ENSG00000075539,40492_at
62868,ENSG00000134369,
62869,ENSG00000102241,
62870,ENSG00000178538,
62871,ENSG00000182010,
62872,ENSG00000078304,176_at
62873,ENSG00000078304,40786_at
62874,ENSG00000078304,40785_g_at
62875,ENSG00000078304,40784_at
62876,ENSG00000108370,35112_at
62877,ENSG00000135049,
62878,ENSG00000279614,
62879,ENSG00000125818,36974_at
62880,ENSG00000125818,951_at
62881,ENSG00000125375,40027_at
62882,ENSG00000125375,40026_g_at
62883,ENSG00000066032,208_at
62884,ENSG00000066032,31841_at
62885,ENSG00000140368,
62886,ENSG00000066032,
62887,ENSG00000116675,36022_at
62888,ENSG00000267354,
62889,ENSG00000261233,
62890,ENSG00000260995,
62891,ENSG00000102241,32695_at
62892,ENSG00000039523,
62893,ENSG00000214273,
62894,ENSG00000260179,
62895,ENSG00000075539,
62896,ENSG00000167554,
62897,ENSG00000113520,33981_at
62898,ENSG00000113520,1574_s_at
62899,ENSG00000233883,
62900,ENSG00000125375,40025_at
62901,ENSG00000151914,
62902,ENSG00000258906,
62903,ENSG00000106638,
62904,ENSG00000272966,
62905,ENSG00000113851,
62906,ENSG00000227372,36063_at
62907,ENSG00000164691,
62908,ENSG00000070018,34697_at
62909,ENSG00000124507,
62910,ENSG00000211450,
62911,ENSG00000070018,
62912,ENSG00000283045,
62913,ENSG00000224596,
62914,ENSG00000270992,
62915,ENSG00000164855,
62916,ENSG00000227372,
62917,ENSG00000228793,
62918,ENSG00000138617,
62919,ENSG00000173264,
62920,ENSG00000152669,39641_at
62921,ENSG00000227902,
62922,ENSG00000260959,
62923,ENSG00000119729,1818_at
62924,ENSG00000229292,
62925,ENSG00000185332,
62926,ENSG00000253708,
62927,ENSG00000225303,
62928,ENSG00000228373,
62929,ENSG00000205643,
62930,ENSG00000151914,40304_at
62931,ENSG00000211974,
62932,ENSG00000140416,
62933,ENSG00000238191,
62934,ENSG00000236471,
62935,ENSG00000163958,
62936,ENSG00000250333,
62937,ENSG00000143624,
62938,ENSG00000140416,36790_at
62939,ENSG00000140416,36792_at
62940,ENSG00000140416,36791_g_at
62941,ENSG00000275363,
62942,ENSG00000234253,
62943,ENSG00000278837,
62944,ENSG00000119729,40555_at
62945,ENSG00000212712,
62946,ENSG00000215009,
62947,ENSG00000104824,35201_at
62948,ENSG00000113361,
62949,ENSG00000255360,
62950,ENSG00000228670,
62951,ENSG00000270477,
62952,ENSG00000140368,34914_at
62953,ENSG00000164953,
62954,ENSG00000113361,1620_at
62955,ENSG00000113361,37784_at
62956,ENSG00000227269,
62957,ENSG00000105137,32900_at
62958,ENSG00000258011,
62959,ENSG00000236802,
62960,ENSG00000214575,
62961,ENSG00000162729,
62962,ENSG00000255028,
62963,ENSG00000143061,38086_at
62964,ENSG00000105137,
62965,ENSG00000273245,
62966,ENSG00000143061,
62967,ENSG00000021826,34884_at
62968,ENSG00000085719,39706_at
62969,ENSG00000280294,
62970,ENSG00000234285,
62971,ENSG00000232943,
62972,ENSG00000249920,
62973,ENSG00000006042,
62974,ENSG00000280037,
62975,ENSG00000085719,
62976,ENSG00000176946,
62977,ENSG00000090581,
62978,ENSG00000224319,
62979,ENSG00000255342,
62980,ENSG00000226133,
62981,ENSG00000118946,37154_at
62982,ENSG00000261426,
62983,ENSG00000170242,
62984,ENSG00000148481,
62985,ENSG00000234384,
62986,ENSG00000255517,
62987,ENSG00000114999,
62988,ENSG00000214254,
62989,ENSG00000150625,36939_at
62990,ENSG00000140931,
62991,ENSG00000104824,
62992,ENSG00000095627,
62993,ENSG00000104671,34781_at
62994,ENSG00000266968,31756_at
62995,ENSG00000154143,
62996,ENSG00000166676,
62997,ENSG00000234710,
62998,ENSG00000261154,
62999,ENSG00000278862,
63000,ENSG00000226898,
63001,ENSG00000273396,
63002,ENSG00000248152,
63003,ENSG00000259152,
63004,ENSG00000178852,
63005,ENSG00000235855,
63006,ENSG00000064218,
63007,ENSG00000243417,
63008,ENSG00000150625,
63009,ENSG00000251126,
63010,ENSG00000258970,
63011,ENSG00000100985,31859_at
63012,ENSG00000179886,
63013,ENSG00000272750,
63014,ENSG00000172232,33963_at
63015,ENSG00000104671,
63016,ENSG00000254596,
63017,ENSG00000231674,
63018,ENSG00000234841,
63019,ENSG00000240669,
63020,ENSG00000255050,
63021,ENSG00000229399,
63022,ENSG00000217576,
63023,ENSG00000115257,
63024,ENSG00000161905,34636_at
63025,ENSG00000228814,
63026,ENSG00000087903,35047_at
63027,ENSG00000205279,
63028,ENSG00000022355,36323_at
63029,ENSG00000196656,
63030,ENSG00000251348,
63031,ENSG00000161905,
63032,ENSG00000022355,
63033,ENSG00000260420,
63034,ENSG00000204780,31386_at
63035,ENSG00000261273,
63036,ENSG00000213513,
63037,ENSG00000258227,
63038,ENSG00000224471,
63039,ENSG00000087903,
63040,ENSG00000256627,
63041,ENSG00000205662,
63042,ENSG00000167705,
63043,ENSG00000282757,
63044,ENSG00000244641,
63045,ENSG00000250997,
63046,ENSG00000244259,
63047,ENSG00000270504,
63048,ENSG00000078237,
63049,ENSG00000277767,
63050,ENSG00000225614,
63051,ENSG00000255734,
63052,ENSG00000239600,
63053,ENSG00000232403,
63054,ENSG00000214602,
63055,ENSG00000260059,
63056,ENSG00000227619,
63057,ENSG00000091409,
63058,ENSG00000180879,38635_at
63059,ENSG00000179361,
63060,ENSG00000145390,
63061,ENSG00000103710,
63062,ENSG00000170681,
63063,ENSG00000154040,
63064,ENSG00000180879,
63065,ENSG00000125864,32999_at
63066,ENSG00000267781,
63067,ENSG00000237999,
63068,ENSG00000230161,
63069,ENSG00000251049,
63070,ENSG00000249831,
63071,ENSG00000229541,
63072,ENSG00000125864,
63073,ENSG00000282600,34105_f_at
63074,ENSG00000253524,
63075,ENSG00000258312,
63076,ENSG00000237438,
63077,ENSG00000066405,38239_at
63078,ENSG00000255469,
63079,ENSG00000257580,
63080,ENSG00000237438,35955_at
63081,ENSG00000131591,
63082,ENSG00000234816,
63083,ENSG00000222043,
63084,ENSG00000227825,
63085,ENSG00000187837,37018_at
63086,ENSG00000239470,32337_at
63087,ENSG00000181036,
63088,ENSG00000227108,
63089,ENSG00000225099,
63090,ENSG00000168036,40777_at
63091,ENSG00000261621,
63092,ENSG00000174332,
63093,ENSG00000106541,38827_at
63094,ENSG00000173812,40203_at
63095,ENSG00000231175,
63096,ENSG00000229223,
63097,ENSG00000106541,
63098,ENSG00000229143,
63099,ENSG00000281300,
63100,ENSG00000238257,
63101,ENSG00000198420,38694_at
63102,ENSG00000106853,
63103,ENSG00000168384,
63104,ENSG00000151247,37752_at
63105,ENSG00000186970,
63106,ENSG00000242295,
63107,ENSG00000186063,
63108,ENSG00000130584,
63109,ENSG00000151247,
63110,ENSG00000198420,
63111,ENSG00000105880,41087_at
63112,ENSG00000129467,
63113,ENSG00000262055,
63114,ENSG00000105880,
63115,ENSG00000115604,
63116,ENSG00000251283,
63117,ENSG00000151458,
63118,ENSG00000257156,
63119,ENSG00000115604,36377_at
63120,ENSG00000276144,
63121,ENSG00000249479,
63122,ENSG00000248912,
63123,ENSG00000233036,
63124,ENSG00000108231,38888_at
63125,ENSG00000158711,
63126,ENSG00000213950,
63127,ENSG00000227105,
63128,ENSG00000227840,
63129,ENSG00000256953,
63130,ENSG00000258740,
63131,ENSG00000234187,
63132,ENSG00000144837,
63133,ENSG00000172000,
63134,ENSG00000225181,
63135,ENSG00000225873,
63136,ENSG00000090889,
63137,ENSG00000204475,37968_at
63138,ENSG00000261598,
63139,ENSG00000250337,
63140,ENSG00000266988,
63141,ENSG00000264885,
63142,ENSG00000137397,
63143,ENSG00000158711,38497_at
63144,ENSG00000223959,
63145,ENSG00000236018,
63146,ENSG00000215283,
63147,ENSG00000111907,
63148,ENSG00000158711,38496_at
63149,ENSG00000258820,
63150,ENSG00000125434,
63151,ENSG00000276931,
63152,ENSG00000108231,
63153,ENSG00000163584,
63154,ENSG00000102900,40271_at
63155,ENSG00000245017,
63156,ENSG00000272672,
63157,ENSG00000102900,
63158,ENSG00000105048,36113_s_at
63159,ENSG00000111671,
63160,ENSG00000256031,
63161,ENSG00000231079,
63162,ENSG00000111530,32196_at
63163,ENSG00000260439,
63164,ENSG00000111530,
63165,ENSG00000225640,
63166,ENSG00000173812,
63167,ENSG00000279859,
63168,ENSG00000104325,38104_at
63169,ENSG00000174547,
63170,ENSG00000225831,
63171,ENSG00000257095,
63172,ENSG00000132911,
63173,ENSG00000251602,
63174,ENSG00000235240,
63175,ENSG00000114098,
63176,ENSG00000128652,
63177,ENSG00000159915,
63178,ENSG00000139178,
63179,ENSG00000262262,
63180,ENSG00000114098,38645_at
63181,ENSG00000258260,
63182,ENSG00000259672,
63183,ENSG00000163993,34319_at
63184,ENSG00000228020,
63185,ENSG00000226989,
63186,ENSG00000124942,
63187,ENSG00000232178,
63188,ENSG00000163993,
63189,ENSG00000128652,38293_s_at
63190,ENSG00000234219,
63191,ENSG00000269873,
63192,ENSG00000139220,33495_at
63193,ENSG00000226174,
63194,ENSG00000237650,
63195,ENSG00000214391,
63196,ENSG00000180806,
63197,ENSG00000267838,
63198,ENSG00000229946,
63199,ENSG00000235911,
63200,ENSG00000261366,
63201,ENSG00000283036,
63202,ENSG00000280430,
63203,ENSG00000148123,
63204,ENSG00000257820,
63205,ENSG00000242706,
63206,ENSG00000236988,
63207,ENSG00000105048,36114_r_at
63208,ENSG00000232272,
63209,ENSG00000240003,
63210,ENSG00000248484,
63211,ENSG00000250685,
63212,ENSG00000151466,
63213,ENSG00000248600,
63214,ENSG00000003989,38169_s_at
63215,ENSG00000003989,40236_at
63216,ENSG00000283125,
63217,ENSG00000139220,
63218,ENSG00000254740,
63219,ENSG00000172524,
63220,ENSG00000159784,41873_at
63221,ENSG00000273802,
63222,ENSG00000251214,
63223,ENSG00000211584,
63224,ENSG00000254376,
63225,ENSG00000238143,
63226,ENSG00000224925,
63227,ENSG00000224617,
63228,ENSG00000101825,36861_at
63229,ENSG00000273978,
63230,ENSG00000102893,
63231,ENSG00000279942,
63232,ENSG00000275173,
63233,ENSG00000124942,37027_at
63234,ENSG00000230592,256_s_at
63235,ENSG00000267533,
63236,ENSG00000229030,
63237,ENSG00000231441,
63238,ENSG00000230703,
63239,ENSG00000276205,
63240,ENSG00000158715,
63241,ENSG00000279615,
63242,ENSG00000138131,
63243,ENSG00000278833,
63244,ENSG00000204475,
63245,ENSG00000214369,
63246,ENSG00000213403,
63247,ENSG00000251303,
63248,ENSG00000264596,
63249,ENSG00000069482,
63250,ENSG00000110274,
63251,ENSG00000221843,
63252,ENSG00000223898,
63253,ENSG00000275545,
63254,ENSG00000211920,
63255,ENSG00000261642,
63256,ENSG00000271667,
63257,ENSG00000071082,33676_at
63258,ENSG00000159784,
63259,ENSG00000179958,
63260,ENSG00000275703,
63261,ENSG00000236437,
63262,ENSG00000158164,36491_at
63263,ENSG00000009335,32044_at
63264,ENSG00000224869,
63265,ENSG00000105048,
63266,ENSG00000226341,
63267,ENSG00000009335,
63268,ENSG00000232238,
63269,ENSG00000250364,
63270,ENSG00000282475,
63271,ENSG00000146955,
63272,ENSG00000278945,
63273,ENSG00000110048,41313_at
63274,ENSG00000235871,
63275,ENSG00000273335,
63276,ENSG00000248482,
63277,ENSG00000253495,
63278,ENSG00000259569,
63279,ENSG00000037749,36371_at
63280,ENSG00000025293,
63281,ENSG00000275989,
63282,ENSG00000110048,
63283,ENSG00000259925,
63284,ENSG00000265413,
63285,ENSG00000230158,
63286,ENSG00000140259,36535_at
63287,ENSG00000240370,36387_at
63288,ENSG00000240370,31605_at
63289,ENSG00000108417,31422_at
63290,ENSG00000037749,
63291,ENSG00000186967,
63292,ENSG00000149925,32336_at
63293,ENSG00000273747,
63294,ENSG00000267766,
63295,ENSG00000266767,
63296,ENSG00000270734,
63297,ENSG00000240370,
63298,ENSG00000069482,35879_at
63299,ENSG00000083099,
63300,ENSG00000258871,
63301,ENSG00000257531,
63302,ENSG00000232040,
63303,ENSG00000108950,
63304,ENSG00000258354,
63305,ENSG00000181449,33108_i_at
63306,ENSG00000181449,33109_f_at
63307,ENSG00000253543,
63308,ENSG00000240808,
63309,ENSG00000231424,
63310,ENSG00000254609,
63311,ENSG00000254010,
63312,ENSG00000239322,
63313,ENSG00000253573,
63314,ENSG00000068438,
63315,ENSG00000121904,
63316,ENSG00000104755,32298_at
63317,ENSG00000248771,
63318,ENSG00000154099,
63319,ENSG00000196975,
63320,ENSG00000227137,
63321,ENSG00000164038,
63322,ENSG00000279425,
63323,ENSG00000250614,
63324,ENSG00000069011,37920_at
63325,ENSG00000224626,
63326,ENSG00000063180,34277_at
63327,ENSG00000069011,
63328,ENSG00000125780,32868_at
63329,ENSG00000063180,
63330,ENSG00000125780,
63331,ENSG00000155961,
63332,ENSG00000228212,
63333,ENSG00000257256,
63334,ENSG00000104325,
63335,ENSG00000149925,
63336,ENSG00000110274,33698_at
63337,ENSG00000196975,37374_at
63338,ENSG00000184786,
63339,ENSG00000180090,
63340,ENSG00000104755,
63341,ENSG00000112081,351_f_at
63342,ENSG00000268058,
63343,ENSG00000185631,
63344,ENSG00000251557,
63345,ENSG00000221900,
63346,ENSG00000271187,
63347,ENSG00000220557,
63348,ENSG00000276139,
63349,ENSG00000273604,
63350,ENSG00000205899,
63351,ENSG00000011260,41824_at
63352,ENSG00000238180,
63353,ENSG00000011260,
63354,ENSG00000241945,37555_at
63355,ENSG00000167186,35385_at
63356,ENSG00000274712,
63357,ENSG00000241945,
63358,ENSG00000196337,1122_f_at
63359,ENSG00000196337,1152_i_at
63360,ENSG00000196337,1153_f_at
63361,ENSG00000111907,32136_r_at
63362,ENSG00000112081,40457_at
63363,ENSG00000249304,
63364,ENSG00000169696,
63365,ENSG00000102984,41397_at
