Ensembl Gene ID	Ensembl Transcript ID	Affy HG U95AV2 probeset
ENSG00000132003	ENST00000254323	
ENSG00000225313	ENST00000625117	
ENSG00000101343	ENST00000496549	
ENSG00000069956	ENST00000558841	
ENSG00000272655	ENST00000418424	1486_at
ENSG00000225313	ENST00000624012	
ENSG00000203857	ENST00000531340	
ENSG00000269786	ENST00000593294	
ENSG00000225313	ENST00000628643	
ENSG00000183454	ENST00000562109	
ENSG00000225313	ENST00000630909	
ENSG00000069956	ENST00000558891	
ENSG00000279014	ENST00000623237	
ENSG00000132003	ENST00000590508	
ENSG00000225313	ENST00000627130	
ENSG00000069956	ENST00000560774	
ENSG00000174898	ENST00000381624	
ENSG00000113522	ENST00000416135	
ENSG00000132003	ENST00000592227	
ENSG00000138286	ENST00000475829	
ENSG00000101343	ENST00000536226	
ENSG00000183454	ENST00000330684	
ENSG00000171509	ENST00000460056	
ENSG00000278565	ENST00000611554	
ENSG00000160200	ENST00000398165	38474_at
ENSG00000147403	ENST00000344746	2016_s_at
ENSG00000134490	ENST00000477053	
ENSG00000138286	ENST00000470798	
ENSG00000183454	ENST00000463531	
ENSG00000101343	ENST00000521379	
ENSG00000228786	ENST00000427373	
ENSG00000239556	ENST00000420754	
ENSG00000171509	ENST00000472969	
ENSG00000187398	ENST00000531187	
ENSG00000134490	ENST00000473688	
ENSG00000183454	ENST00000566683	
ENSG00000183454	ENST00000568247	
ENSG00000101343	ENST00000490258	
ENSG00000268483	ENST00000595306	
ENSG00000187398	ENST00000449567	
ENSG00000189077	ENST00000417509	
ENSG00000169964	ENST00000302392	
ENSG00000134490	ENST00000583048	
ENSG00000183454	ENST00000566670	
ENSG00000203857	ENST00000369413	35721_at
ENSG00000187398	ENST00000405855	
ENSG00000228786	ENST00000611754	
ENSG00000232824	ENST00000456678	
ENSG00000183454	ENST00000566665	
ENSG00000134490	ENST00000577448	
ENSG00000138286	ENST00000466261	
ENSG00000169964	ENST00000477126	
ENSG00000189077	ENST00000484946	
ENSG00000134490	ENST00000460322	
ENSG00000147403	ENST00000489200	2016_s_at
ENSG00000205670	ENST00000481710	
ENSG00000134490	ENST00000578520	
ENSG00000129925	ENST00000431232	
ENSG00000138286	ENST00000607940	
ENSG00000224108	ENST00000447559	
ENSG00000203857	ENST00000492140	
ENSG00000160200	ENST00000359624	38474_at
ENSG00000189077	ENST00000490656	
ENSG00000203857	ENST00000487520	
ENSG00000138286	ENST00000468462	
ENSG00000225605	ENST00000635455	
ENSG00000129925	ENST00000424078	
ENSG00000164167	ENST00000296581	35991_at
ENSG00000147403	ENST00000491035	2016_s_at
ENSG00000225605	ENST00000436121	
ENSG00000126353	ENST00000246657	1097_s_at
ENSG00000189077	ENST00000439537	
ENSG00000160200	ENST00000352178	38474_at
ENSG00000206149	ENST00000529624	
ENSG00000164167	ENST00000515311	35991_at
ENSG00000203857	ENST00000528909	35721_at
ENSG00000105656	ENST00000262809	40044_at
ENSG00000276416	ENST00000627695	
ENSG00000126353	ENST00000579344	1097_s_at
ENSG00000189077	ENST00000493251	
ENSG00000183454	ENST00000396575	38236_at
ENSG00000147403	ENST00000458500	2016_s_at
ENSG00000242715	ENST00000503173	
ENSG00000126353	ENST00000578085	1097_s_at
ENSG00000189077	ENST00000460127	
ENSG00000206149	ENST00000529537	
ENSG00000164167	ENST00000503982	
ENSG00000134490	ENST00000482411	
ENSG00000242715	ENST00000239860	
ENSG00000134490	ENST00000497608	
ENSG00000237166	ENST00000452787	
ENSG00000180769	ENST00000624443	
ENSG00000206149	ENST00000524476	
ENSG00000160200	ENST00000451248	
ENSG00000164167	ENST00000502781	35991_at
ENSG00000134490	ENST00000577531	
ENSG00000189077	ENST00000440632	
ENSG00000137393	ENST00000259939	
ENSG00000129925	ENST00000250930	
ENSG00000164167	ENST00000504181	35991_at
ENSG00000206149	ENST00000529353	
ENSG00000183454	ENST00000535259	
ENSG00000242715	ENST00000510088	
ENSG00000159733	ENST00000290974	
ENSG00000160200	ENST00000462349	38474_at
ENSG00000235733	ENST00000413898	
ENSG00000134490	ENST00000582336	
ENSG00000189077	ENST00000480899	
ENSG00000129925	ENST00000448854	
ENSG00000180769	ENST00000318186	
ENSG00000134490	ENST00000580025	
ENSG00000165121	ENST00000431724	
ENSG00000069966	ENST00000261837	38176_at
ENSG00000276416	ENST00000629205	
ENSG00000276194	ENST00000610754	
ENSG00000164167	ENST00000510331	
ENSG00000206149	ENST00000530420	
ENSG00000271108	ENST00000605015	
ENSG00000160200	ENST00000491776	
ENSG00000189077	ENST00000465989	
ENSG00000174898	ENST00000309164	
ENSG00000137393	ENST00000486622	
ENSG00000248527	ENST00000514057	
ENSG00000164167	ENST00000507449	
ENSG00000069966	ENST00000396335	38176_at
ENSG00000206149	ENST00000528584	40877_s_at
ENSG00000205670	ENST00000399292	
ENSG00000120158	ENST00000381750	
ENSG00000278565	ENST00000614555	
ENSG00000174898	ENST00000448307	
ENSG00000129925	ENST00000467452	
ENSG00000160200	ENST00000458223	
ENSG00000147403	ENST00000485196	2016_s_at
ENSG00000134490	ENST00000542162	
ENSG00000242715	ENST00000379862	
ENSG00000206149	ENST00000569226	
ENSG00000132359	ENST00000540393	
ENSG00000160200	ENST00000430013	
ENSG00000276416	ENST00000629588	
ENSG00000227087	ENST00000424312	
ENSG00000117298	ENST00000415912	41726_at
ENSG00000120158	ENST00000381732	
ENSG00000129925	ENST00000475348	
ENSG00000147403	ENST00000482732	2016_s_at
ENSG00000276416	ENST00000627404	
ENSG00000159733	ENST00000511071	
ENSG00000256282	ENST00000541939	
ENSG00000160200	ENST00000496485	
ENSG00000171509	ENST00000307765	
ENSG00000180769	ENST00000451762	
ENSG00000278565	ENST00000627877	
ENSG00000205670	ENST00000399299	
ENSG00000147403	ENST00000467168	2016_s_at
ENSG00000278565	ENST00000627206	
ENSG00000160200	ENST00000486098	
ENSG00000256282	ENST00000540985	
ENSG00000205670	ENST00000489469	
ENSG00000160200	ENST00000441030	
ENSG00000178234	ENST00000430044	
ENSG00000242715	ENST00000239859	
ENSG00000147403	ENST00000406022	2016_s_at
ENSG00000189077	ENST00000431867	
ENSG00000250986	ENST00000511928	
ENSG00000251074	ENST00000510547	
ENSG00000129925	ENST00000427313	
ENSG00000256282	ENST00000534919	
ENSG00000120158	ENST00000442869	
ENSG00000234530	ENST00000434332	
ENSG00000205670	ENST00000495363	
ENSG00000250376	ENST00000505681	
ENSG00000147403	ENST00000451365	
ENSG00000242715	ENST00000471781	
ENSG00000276416	ENST00000630296	
ENSG00000120158	ENST00000473230	
ENSG00000129925	ENST00000476735	
ENSG00000189077	ENST00000465494	
ENSG00000276416	ENST00000615108	
ENSG00000259338	ENST00000559063	
ENSG00000069966	ENST00000557936	38176_at
ENSG00000178234	ENST00000431668	
ENSG00000140400	ENST00000631426	
ENSG00000117298	ENST00000357071	41726_at
ENSG00000282228	ENST00000634029	
ENSG00000276194	ENST00000633792	
ENSG00000189077	ENST00000480538	
ENSG00000205670	ENST00000474455	
ENSG00000230353	ENST00000481111	
ENSG00000242715	ENST00000486683	
ENSG00000255203	ENST00000533071	
ENSG00000105656	ENST00000594635	40044_at
ENSG00000152700	ENST00000402673	
ENSG00000101438	ENST00000217420	
ENSG00000178234	ENST00000446096	
ENSG00000280159	ENST00000624221	
ENSG00000267098	ENST00000591869	
ENSG00000147403	ENST00000449494	
ENSG00000189077	ENST00000485200	
ENSG00000120158	ENST00000381730	
ENSG00000117298	ENST00000531334	41726_at
ENSG00000140400	ENST00000563660	
ENSG00000205670	ENST00000399295	
ENSG00000278565	ENST00000629689	
ENSG00000242715	ENST00000477250	
ENSG00000105656	ENST00000610152	40044_at
ENSG00000049759	ENST00000400345	
ENSG00000147403	ENST00000427682	
ENSG00000189077	ENST00000486865	
ENSG00000132359	ENST00000254695	37517_at
ENSG00000160200	ENST00000470912	
ENSG00000278565	ENST00000625354	
ENSG00000120158	ENST00000381728	
ENSG00000147403	ENST00000428169	
ENSG00000187398	ENST00000336930	32365_at
ENSG00000129657	ENST00000392476	36207_at
ENSG00000233592	ENST00000439560	
ENSG00000132359	ENST00000366401	37517_at
ENSG00000242715	ENST00000485600	
ENSG00000049759	ENST00000589054	
ENSG00000236798	ENST00000420521	
ENSG00000266497	ENST00000582765	
ENSG00000117298	ENST00000374893	
ENSG00000187398	ENST00000529015	
ENSG00000129657	ENST00000569632	
ENSG00000160200	ENST00000465732	
ENSG00000120158	ENST00000441844	
ENSG00000178234	ENST00000447778	
ENSG00000244184	ENST00000497885	
ENSG00000276992	ENST00000611455	
ENSG00000069966	ENST00000358784	38176_at
ENSG00000147403	ENST00000424325	2016_s_at
ENSG00000276825	ENST00000611962	
ENSG00000137411	ENST00000321897	
ENSG00000147403	ENST00000618723	
ENSG00000160200	ENST00000488526	
ENSG00000260837	ENST00000569008	
ENSG00000145247	ENST00000508632	
ENSG00000117298	ENST00000436918	
ENSG00000178234	ENST00000423337	
ENSG00000120158	ENST00000445485	
ENSG00000276825	ENST00000633789	
ENSG00000160058	ENST00000455895	
ENSG00000152700	ENST00000507419	
ENSG00000229456	ENST00000339626	
ENSG00000160200	ENST00000478709	
ENSG00000049759	ENST00000617539	
ENSG00000276194	ENST00000632625	
ENSG00000181995	ENST00000412599	
ENSG00000187398	ENST00000533227	32365_at
ENSG00000130414	ENST00000252711	
ENSG00000276194	ENST00000614955	
ENSG00000117298	ENST00000264205	
ENSG00000178234	ENST00000434507	
ENSG00000140400	ENST00000562067	35170_at
ENSG00000130414	ENST00000471378	
ENSG00000229402	ENST00000423922	
ENSG00000227113	ENST00000414799	
ENSG00000187398	ENST00000528970	
ENSG00000132359	ENST00000574515	
ENSG00000282228	ENST00000616009	
ENSG00000181995	ENST00000320202	
ENSG00000178234	ENST00000415421	
ENSG00000213972	ENST00000397093	
ENSG00000276194	ENST00000633873	
ENSG00000152700	ENST00000508363	
ENSG00000181995	ENST00000527161	
ENSG00000069966	ENST00000559348	38176_at
ENSG00000129657	ENST00000430767	36207_at
ENSG00000100068	ENST00000467672	
ENSG00000160058	ENST00000444377	
ENSG00000105656	ENST00000596124	
ENSG00000152700	ENST00000502539	
ENSG00000248185	ENST00000502728	
ENSG00000181995	ENST00000532591	
ENSG00000129657	ENST00000586429	
ENSG00000178234	ENST00000419245	
ENSG00000137411	ENST00000625423	
ENSG00000069966	ENST00000560085	
ENSG00000105656	ENST00000608165	
ENSG00000152700	ENST00000439578	
ENSG00000069966	ENST00000558519	
ENSG00000129657	ENST00000586390	
ENSG00000268536	ENST00000598782	
ENSG00000132359	ENST00000575979	
ENSG00000105656	ENST00000596915	
ENSG00000178234	ENST00000447796	
ENSG00000160058	ENST00000341071	
ENSG00000152700	ENST00000509937	
ENSG00000132359	ENST00000571555	37517_at
ENSG00000187398	ENST00000620308	32365_at
ENSG00000069966	ENST00000559541	
ENSG00000129657	ENST00000588880	
ENSG00000140400	ENST00000564929	35170_at
ENSG00000132359	ENST00000574709	
ENSG00000137411	ENST00000428017	
ENSG00000152700	ENST00000509730	
ENSG00000120158	ENST00000448872	
ENSG00000262995	ENST00000574654	
ENSG00000069966	ENST00000561313	
ENSG00000178234	ENST00000491061	
ENSG00000117298	ENST00000526194	
ENSG00000248120	ENST00000504890	
ENSG00000152700	ENST00000503318	
ENSG00000273785	ENST00000629261	
ENSG00000137411	ENST00000467717	
ENSG00000165730	ENST00000298596	
ENSG00000211968	ENST00000390628	
ENSG00000152700	ENST00000505758	
ENSG00000129657	ENST00000585618	
ENSG00000238243	ENST00000360358	
ENSG00000069966	ENST00000558122	
ENSG00000132359	ENST00000542807	
ENSG00000282702	ENST00000632191	
ENSG00000117298	ENST00000470394	
ENSG00000015171	ENST00000509513	
ENSG00000178234	ENST00000431940	
ENSG00000262995	ENST00000575772	
ENSG00000117298	ENST00000528294	
ENSG00000159733	ENST00000515312	
ENSG00000152700	ENST00000502286	
ENSG00000117298	ENST00000473505	
ENSG00000113522	ENST00000533482	1533_at
ENSG00000113522	ENST00000533482	39941_at
ENSG00000178234	ENST00000422997	
ENSG00000152700	ENST00000504242	
ENSG00000091483	ENST00000366560	32546_at
ENSG00000069966	ENST00000560075	
ENSG00000117298	ENST00000481130	
ENSG00000130414	ENST00000476216	
ENSG00000117298	ENST00000527991	
ENSG00000160058	ENST00000526031	
ENSG00000233084	ENST00000430973	
ENSG00000159733	ENST00000514248	
ENSG00000130414	ENST00000404554	
ENSG00000069966	ENST00000560116	
ENSG00000091483	ENST00000497042	
ENSG00000117298	ENST00000463334	
ENSG00000151414	ENST00000367385	34752_at
ENSG00000227436	ENST00000432690	
ENSG00000226935	ENST00000412526	
ENSG00000091483	ENST00000493477	
ENSG00000281261	ENST00000629621	
ENSG00000165730	ENST00000399169	
ENSG00000159733	ENST00000515169	
ENSG00000151414	ENST00000442588	
ENSG00000226935	ENST00000455939	
ENSG00000049759	ENST00000382850	39356_at
ENSG00000160058	ENST00000419121	
ENSG00000129245	ENST00000250113	35265_at
ENSG00000145247	ENST00000514576	
ENSG00000281261	ENST00000629626	
ENSG00000276950	ENST00000611600	35538_at
ENSG00000137411	ENST00000541562	
ENSG00000151414	ENST00000538004	
ENSG00000136206	ENST00000258704	
ENSG00000276950	ENST00000612717	35538_at
ENSG00000276950	ENST00000621179	35538_at
ENSG00000137411	ENST00000421263	
ENSG00000198492	ENST00000474884	
ENSG00000278201	ENST00000620007	
ENSG00000049759	ENST00000256830	
ENSG00000186496	ENST00000306346	
ENSG00000219222	ENST00000406185	
ENSG00000129657	ENST00000436233	36207_at
ENSG00000276950	ENST00000617532	35538_at
ENSG00000125149	ENST00000563853	
ENSG00000129245	ENST00000573057	35265_at
ENSG00000276194	ENST00000619478	
ENSG00000137411	ENST00000490699	
ENSG00000151414	ENST00000367383	
ENSG00000276950	ENST00000612817	
ENSG00000186496	ENST00000589332	
ENSG00000179751	ENST00000318438	
ENSG00000129245	ENST00000571079	
ENSG00000160058	ENST00000446293	
ENSG00000137411	ENST00000469358	
ENSG00000159733	ENST00000509171	
ENSG00000276950	ENST00000617461	
ENSG00000129657	ENST00000443798	36207_at
ENSG00000165730	ENST00000399165	
ENSG00000186496	ENST00000586585	
ENSG00000151414	ENST00000544035	
ENSG00000234530	ENST00000419122	
ENSG00000260260	ENST00000563192	
ENSG00000129245	ENST00000573957	
ENSG00000106397	ENST00000454310	39801_at
ENSG00000137411	ENST00000476162	
ENSG00000160058	ENST00000463967	
ENSG00000186496	ENST00000586687	
ENSG00000151414	ENST00000417895	
ENSG00000165730	ENST00000399162	
ENSG00000130653	ENST00000277531	
ENSG00000129657	ENST00000588696	
ENSG00000129245	ENST00000574490	
ENSG00000100068	ENST00000444995	
ENSG00000137411	ENST00000477052	
ENSG00000186496	ENST00000585522	
ENSG00000223633	ENST00000457561	
ENSG00000151414	ENST00000391974	
ENSG00000125149	ENST00000569914	
ENSG00000268510	ENST00000595082	
ENSG00000129657	ENST00000587820	
ENSG00000137411	ENST00000473916	
ENSG00000130653	ENST00000487228	
ENSG00000062524	ENST00000355166	32888_at
ENSG00000062524	ENST00000355166	1432_s_at
ENSG00000129245	ENST00000576693	
ENSG00000186496	ENST00000587422	
ENSG00000232855	ENST00000433310	
ENSG00000178922	ENST00000372433	
ENSG00000151414	ENST00000493790	
ENSG00000254097	ENST00000519599	
ENSG00000165506	ENST00000298292	
ENSG00000169885	ENST00000307786	
ENSG00000129245	ENST00000571597	
ENSG00000276194	ENST00000616941	
ENSG00000129657	ENST00000591786	
ENSG00000198492	ENST00000373812	
ENSG00000232855	ENST00000430247	
ENSG00000165506	ENST00000406043	
ENSG00000159733	ENST00000503000	
ENSG00000145247	ENST00000508069	
ENSG00000169885	ENST00000378604	
ENSG00000124570	ENST00000380520	34789_at
ENSG00000232855	ENST00000452028	
ENSG00000172746	ENST00000310055	
ENSG00000100068	ENST00000402785	
ENSG00000169245	ENST00000306602	431_at
ENSG00000234530	ENST00000414391	
ENSG00000137411	ENST00000542001	
ENSG00000282228	ENST00000631825	
ENSG00000169885	ENST00000482402	
ENSG00000147883	ENST00000276925	34624_at
ENSG00000147883	ENST00000276925	1607_at
ENSG00000130414	ENST00000485344	
ENSG00000159733	ENST00000508184	
ENSG00000130653	ENST00000434090	
ENSG00000100068	ENST00000474163	
ENSG00000234530	ENST00000496344	
ENSG00000147883	ENST00000579591	
ENSG00000130414	ENST00000443626	
ENSG00000169885	ENST00000462293	
ENSG00000237031	ENST00000630660	
ENSG00000112972	ENST00000325110	34517_at
ENSG00000244244	ENST00000471604	
ENSG00000237031	ENST00000626463	
ENSG00000041982	ENST00000350763	32818_at
ENSG00000100068	ENST00000484509	
ENSG00000130653	ENST00000491019	
ENSG00000129657	ENST00000591437	
ENSG00000145247	ENST00000273860	
ENSG00000099910	ENST00000328879	
ENSG00000234530	ENST00000468464	
ENSG00000175749	ENST00000513279	
ENSG00000130414	ENST00000444548	
ENSG00000224065	ENST00000428470	
ENSG00000159733	ENST00000504743	
ENSG00000147883	ENST00000380142	34624_at
ENSG00000147883	ENST00000380142	1607_at
ENSG00000130414	ENST00000448880	
ENSG00000100068	ENST00000468442	
ENSG00000062524	ENST00000263800	32888_at
ENSG00000062524	ENST00000263800	1432_s_at
ENSG00000041982	ENST00000341037	32818_at
ENSG00000112972	ENST00000433297	34517_at
ENSG00000247556	ENST00000558457	
ENSG00000237031	ENST00000430876	
ENSG00000180846	ENST00000586395	
ENSG00000129657	ENST00000588616	
ENSG00000279417	ENST00000623470	
ENSG00000145247	ENST00000506226	
ENSG00000237031	ENST00000609950	
ENSG00000273362	ENST00000609641	
ENSG00000278201	ENST00000617052	
ENSG00000130653	ENST00000406427	
ENSG00000218986	ENST00000305491	
ENSG00000237031	ENST00000627235	
ENSG00000254451	ENST00000548779	
ENSG00000237031	ENST00000627307	
ENSG00000159733	ENST00000505421	
ENSG00000178922	ENST00000372434	
ENSG00000049759	ENST00000590694	
ENSG00000237031	ENST00000596887	
ENSG00000198492	ENST00000541996	
ENSG00000162722	ENST00000366481	36713_at
ENSG00000112972	ENST00000508319	
ENSG00000237031	ENST00000595478	
ENSG00000231276	ENST00000422443	
ENSG00000125503	ENST00000263433	
ENSG00000145247	ENST00000381464	
ENSG00000237031	ENST00000626199	
ENSG00000180846	ENST00000314315	
ENSG00000112972	ENST00000514610	
ENSG00000015171	ENST00000381591	33865_at
ENSG00000015171	ENST00000381591	33864_at
ENSG00000226122	ENST00000454521	
ENSG00000169208	ENST00000303532	
ENSG00000099910	ENST00000487090	
ENSG00000100068	ENST00000610821	
ENSG00000237031	ENST00000599412	
ENSG00000049759	ENST00000591989	
ENSG00000275539	ENST00000614434	
ENSG00000237031	ENST00000596783	
ENSG00000198492	ENST00000478283	
ENSG00000281361	ENST00000628104	
ENSG00000112972	ENST00000507004	
ENSG00000145247	ENST00000512087	
ENSG00000100068	ENST00000402859	
ENSG00000254451	ENST00000549953	
ENSG00000251142	ENST00000507074	
ENSG00000041982	ENST00000423613	
ENSG00000112972	ENST00000507293	
ENSG00000160058	ENST00000373520	
ENSG00000125503	ENST00000591938	
ENSG00000015171	ENST00000403354	33864_at
ENSG00000049759	ENST00000591579	
ENSG00000145247	ENST00000510159	
ENSG00000235108	ENST00000413147	
ENSG00000198492	ENST00000496288	
ENSG00000254451	ENST00000534648	
ENSG00000129657	ENST00000431431	
ENSG00000015171	ENST00000402736	33865_at
ENSG00000015171	ENST00000402736	33864_at
ENSG00000160058	ENST00000527513	
ENSG00000041982	ENST00000537320	
ENSG00000145247	ENST00000514155	
ENSG00000198492	ENST00000475796	
ENSG00000125503	ENST00000590268	
ENSG00000282228	ENST00000633028	
ENSG00000112972	ENST00000511774	
ENSG00000015171	ENST00000602682	
ENSG00000250670	ENST00000508358	
ENSG00000198492	ENST00000476976	
ENSG00000129657	ENST00000590483	
ENSG00000231680	ENST00000457725	
ENSG00000145247	ENST00000620187	
ENSG00000168348	ENST00000307169	
ENSG00000015171	ENST00000397955	
ENSG00000129657	ENST00000589202	
ENSG00000198492	ENST00000468863	
ENSG00000235790	ENST00000623791	
ENSG00000160058	ENST00000527163	
ENSG00000235790	ENST00000610043	
ENSG00000041982	ENST00000542877	32818_at
ENSG00000041982	ENST00000542877	695_at
ENSG00000235790	ENST00000609625	
ENSG00000253301	ENST00000519314	
ENSG00000160058	ENST00000530485	
ENSG00000125503	ENST00000435544	
ENSG00000198492	ENST00000542507	
ENSG00000254134	ENST00000517572	
ENSG00000129657	ENST00000587821	
ENSG00000278216	ENST00000611042	
ENSG00000278607	ENST00000618730	
ENSG00000235790	ENST00000609549	
ENSG00000178922	ENST00000470662	
ENSG00000041982	ENST00000544972	
ENSG00000235790	ENST00000608332	
ENSG00000100109	ENST00000407690	40975_s_at
ENSG00000253301	ENST00000519241	
ENSG00000225128	ENST00000438065	
ENSG00000171467	ENST00000607252	
ENSG00000282721	ENST00000633888	
ENSG00000235790	ENST00000623425	
ENSG00000253301	ENST00000521653	
ENSG00000178922	ENST00000487366	
ENSG00000129657	ENST00000588488	
ENSG00000125149	ENST00000569600	
ENSG00000253301	ENST00000518556	
